seconds, accX, accY, accZ, temp
5,0.00,0.94,0.19,45.18
5,0.01,1.00,0.19,43.94
5,-0.17,1.00,0.12,39.98
5,-0.16,0.93,0.12,39.98
5,-0.04,1.05,0.07,49.97
5,-0.04,1.01,0.07,43.63
5,0.13,1.07,0.07,43.05
5,0.03,0.96,0.16,44.62
5,0.03,0.99,0.22,41.89
5,-0.14,0.99,0.22,44.73
5,-0.17,0.95,0.13,44.73
5,-0.14,1.01,0.07,45.88
5,-0.07,1.01,0.12,48.90
5,0.09,1.10,0.05,48.90
5,0.06,0.96,0.13,46.79
5,0.06,0.96,0.21,41.66
5,-0.10,0.95,0.21,42.23
5,-0.18,0.98,0.13,43.01
5,-0.18,0.96,0.09,45.15
5,-0.10,0.96,0.09,43.10
5,0.06,1.11,0.05,43.10
5,0.03,1.00,0.11,42.37
5,0.10,1.00,0.09,45.06
5,-0.06,0.94,0.22,45.06
5,-0.17,1.01,0.16,43.20
5,-0.17,1.01,0.11,40.18
5,-0.13,0.92,0.11,40.59
5,0.02,1.11,0.05,45.29
5,0.02,1.09,0.09,41.18
5,0.13,1.03,0.09,46.14
5,-0.01,0.94,0.20,46.14
5,-0.01,1.02,0.18,46.03
5,-0.18,1.02,0.13,43.65
5,-0.16,0.92,0.13,43.65
5,-0.13,1.07,0.05,44.34
5,-0.01,1.07,0.07,43.31
6,0.11,0.96,0.13,43.73
6,0.05,0.96,0.15,45.62
6,-0.10,0.97,0.22,45.62
6,-0.19,0.98,0.14,43.26
6,-0.19,0.98,0.09,44.03
6,-0.08,0.98,0.09,44.25
6,0.07,1.11,0.05,45.82
6,0.07,1.10,0.11,42.07
6,0.09,0.98,0.11,44.79
6,-0.06,0.95,0.21,44.79
6,-0.12,1.01,0.16,42.03
6,-0.19,1.01,0.16,44.55
6,-0.11,0.94,0.10,44.55
6,0.02,1.11,0.04,44.28
6,0.02,1.11,0.09,38.86
6,0.12,1.01,0.09,38.86
6,-0.02,0.93,0.21,47.06
6,-0.02,0.94,0.17,45.25
6,-0.19,1.00,0.17,43.66
6,-0.14,0.93,0.11,43.66
6,-0.14,1.09,0.05,47.95
6,-0.02,1.09,0.01,42.05
6,0.12,1.03,0.07,42.05
6,0.09,0.95,0.18,48.54
6,0.02,0.95,0.20,46.92
6,-0.16,1.00,0.20,46.92
6,-0.16,0.94,0.13,44.39
6,-0.16,0.98,0.07,43.47
6,-0.05,1.04,0.07,43.72
6,0.11,1.07,0.07,41.37
6,0.11,0.97,0.13,40.62
6,0.04,0.97,0.13,50.19
6,-0.12,0.97,0.20,50.19
6,-0.11,0.97,0.14,43.95
6,-0.17,0.97,0.15,43.89
6,-0.09,0.98,0.08,43.89
6,0.07,1.10,0.05,42.49
6,0.07,1.11,0.12,46.68
6,0.09,0.98,0.12,46.18
6,-0.08,0.95,0.22,44.61
6,-0.08,1.00,0.15,41.15
6,-0.18,1.00,0.15,42.01
6,-0.12,0.94,0.10,42.01
6,-0.09,1.10,0.04,42.96
6,0.04,1.10,0.03,44.68
6,0.11,1.01,0.09,44.68
6,-0.03,0.94,0.22,46.83
6,-0.03,0.94,0.17,45.77
6,-0.17,1.00,0.17,45.96
6,-0.14,0.92,0.12,45.17
6,-0.14,0.90,0.05,44.92
6,-0.01,1.09,0.05,48.36
6,0.11,1.04,0.08,48.36
6,0.07,0.94,0.19,40.38
6,0.01,0.94,0.19,40.90
6,-0.16,1.01,0.19,40.90
6,-0.17,0.94,0.12,40.30
6,-0.17,0.94,0.07,47.04
6,-0.04,1.06,0.07,47.04
6,0.12,1.07,0.08,37.82
6,0.12,1.08,0.15,39.57
6,0.04,0.95,0.15,39.41
6,-0.12,0.98,0.22,42.55
6,-0.12,0.97,0.13,40.83
6,-0.18,0.97,0.13,40.39
6,-0.07,1.00,0.07,40.39
6,-0.10,1.11,0.05,43.34
6,0.09,1.11,0.13,43.85
6,0.07,0.96,0.13,43.85
6,-0.08,0.97,0.22,43.95
6,-0.08,0.99,0.14,43.04
6,-0.19,0.99,0.14,43.58
6,-0.10,0.95,0.09,43.58
6,-0.10,1.11,0.05,43.83
6,0.04,1.11,0.05,49.00
6,0.09,0.99,0.10,49.00
6,0.08,0.94,0.20,42.55
6,-0.04,0.94,0.21,41.85
6,-0.19,1.00,0.15,41.85
6,-0.12,0.94,0.11,41.85
6,-0.12,0.92,0.05,42.61
6,0.01,1.10,0.05,42.41
6,0.11,1.03,0.09,43.19
6,0.11,0.95,0.20,45.55
6,0.01,0.95,0.20,43.30
6,-0.17,1.00,0.18,43.30
6,-0.16,0.93,0.12,44.56
6,-0.16,0.93,0.07,46.45
6,-0.03,1.07,0.07,46.45
6,0.11,1.06,0.05,47.27
6,0.11,1.06,0.16,44.00
6,0.04,0.96,0.16,44.32
6,-0.14,0.99,0.20,41.19
6,-0.14,0.95,0.13,43.12
6,-0.17,0.95,0.13,50.13
6,-0.06,1.02,0.08,50.13
6,-0.06,1.08,0.05,41.31
6,0.09,1.08,0.00,43.44
6,0.07,0.97,0.13,43.44
6,-0.09,0.97,0.21,41.15
6,-0.09,0.97,0.13,51.50
6,-0.18,0.98,0.13,51.50
6,-0.09,0.97,0.09,43.45
6,-0.09,0.98,0.05,40.26
6,0.05,1.10,0.05,40.10
6,0.09,1.00,0.12,47.15
6,0.09,0.95,0.21,44.73
6,-0.06,0.95,0.21,44.86
6,-0.18,1.00,0.16,44.86
6,-0.18,0.94,0.11,43.28
6,-0.12,0.94,0.04,40.66
6,0.02,1.10,0.04,40.66
6,0.12,1.03,0.10,45.02
6,0.12,1.01,0.19,45.63
6,-0.01,0.94,0.19,45.78
6,-0.16,1.02,0.18,45.78
6,-0.16,0.93,0.12,41.22
6,-0.15,0.93,0.12,45.21
6,-0.02,1.06,0.07,45.21
6,-0.01,1.05,0.08,44.33
6,0.11,1.05,0.10,48.55
6,0.02,0.96,0.16,48.55
6,-0.14,1.00,0.21,46.19
6,-0.14,1.00,0.13,41.04
6,-0.17,0.95,0.13,41.33
6,-0.06,1.02,0.06,46.82
6,-0.06,1.08,0.06,43.07
6,0.11,1.08,0.06,46.24
6,0.05,0.97,0.13,46.24
6,0.02,0.97,0.21,46.10
6,-0.10,0.97,0.19,44.98
6,-0.18,0.98,0.13,44.98
6,-0.08,0.97,0.09,45.95
6,-0.08,0.97,0.05,42.05
6,0.06,1.10,0.05,42.05
6,0.08,0.98,0.11,42.24
6,0.08,0.95,0.21,44.12
6,-0.06,0.95,0.21,42.24
6,-0.18,1.00,0.15,42.24
6,-0.18,0.94,0.11,45.86
6,-0.12,0.94,0.11,46.50
6,0.03,1.11,0.05,46.50
6,0.04,1.01,0.09,43.07
6,0.11,1.01,0.20,40.50
6,-0.02,0.96,0.20,40.50
6,-0.18,1.01,0.17,40.48
6,-0.18,1.05,0.12,47.36
6,-0.15,0.93,0.12,47.44
6,-0.01,1.09,0.06,43.52
6,-0.01,1.04,0.08,47.67
6,0.11,1.04,0.08,46.93
6,0.02,0.95,0.18,46.93
6,0.03,1.00,0.19,44.53
6,-0.15,1.00,0.13,47.05
6,-0.16,0.94,0.13,47.05
6,-0.04,1.04,0.08,42.96
6,-0.04,1.06,0.06,44.98
6,0.09,1.06,0.06,45.34
6,0.04,0.97,0.16,41.42
6,0.04,0.98,0.21,47.42
6,-0.12,0.98,0.21,42.97
6,-0.18,0.96,0.13,42.97
6,-0.13,1.00,0.08,41.25
6,-0.07,1.00,0.11,40.75
6,0.06,1.09,0.05,40.75
6,0.07,0.98,0.12,41.82
6,0.07,0.98,0.21,49.80
6,-0.07,0.97,0.21,49.94
6,-0.18,1.00,0.14,46.02
6,-0.18,0.96,0.10,45.60
6,-0.10,0.96,0.10,38.86
6,0.03,1.10,0.04,38.86
6,0.05,1.01,0.10,44.13
6,0.11,1.01,0.08,44.00
6,-0.03,0.94,0.21,44.00
6,-0.19,1.00,0.16,43.79
6,-0.19,1.00,0.12,43.32
6,-0.13,0.94,0.12,43.32
6,-0.02,1.08,0.05,48.76
6,-0.02,1.10,0.09,44.02
6,0.11,1.03,0.09,48.96
6,0.01,0.95,0.18,48.96
6,0.01,0.99,0.19,43.93
6,-0.17,0.99,0.19,48.19
6,-0.15,0.94,0.13,48.19
6,-0.17,1.04,0.07,42.35
6,-0.04,1.04,0.08,42.07
6,0.10,1.06,0.08,42.07
6,0.02,0.96,0.14,40.34
6,0.02,0.99,0.21,44.88
6,-0.13,0.99,0.21,45.07
6,-0.18,0.96,0.13,44.29
6,-0.18,1.00,0.08,39.70
6,-0.07,1.00,0.08,41.76
6,0.08,1.08,0.06,41.76
6,0.06,0.97,0.13,40.92
6,0.06,0.97,0.15,46.39
6,-0.09,0.96,0.22,46.39
6,-0.18,0.99,0.14,46.88
6,-0.18,0.96,0.08,54.59
6,-0.11,0.96,0.08,54.13
6,0.06,1.10,0.06,42.38
6,0.06,0.99,0.11,43.81
6,0.10,0.99,0.11,42.09
6,-0.04,0.95,0.22,42.09
6,-0.04,1.00,0.16,42.51
6,-0.17,1.00,0.17,44.15
6,-0.13,0.94,0.11,44.15
6,0.00,1.09,0.06,39.42
6,0.00,1.09,0.09,49.61
6,0.11,1.03,0.09,49.69
6,0.01,0.95,0.20,43.42
6,0.01,1.00,0.18,43.68
6,-0.17,1.00,0.18,46.53
6,-0.16,0.94,0.12,46.53
6,-0.16,1.07,0.06,44.14
6,-0.02,1.07,0.01,43.69
6,0.10,1.06,0.07,43.69
6,0.03,0.96,0.16,40.86
6,0.03,0.96,0.20,45.10
6,-0.13,0.99,0.20,45.10
6,-0.18,0.95,0.13,47.47
6,-0.18,0.96,0.08,44.20
6,-0.07,1.02,0.08,44.41
6,0.08,1.08,0.07,42.85
6,0.08,0.98,0.13,45.26
6,0.05,0.98,0.15,50.53
6,-0.09,0.97,0.21,50.53
6,-0.12,0.98,0.14,43.46
6,-0.18,0.98,0.09,45.29
6,-0.09,0.97,0.09,45.29
6,0.06,1.09,0.06,44.79
7,0.11,1.01,0.09,46.11
7,-0.02,0.95,0.19,43.23
7,-0.02,0.99,0.17,41.50
7,-0.18,0.99,0.17,41.91
7,-0.14,0.94,0.10,40.35
7,-0.14,1.06,0.06,37.37
7,-0.03,1.06,0.06,46.24
7,0.11,1.04,0.08,46.24
7,0.09,0.96,0.17,40.80
7,0.03,0.96,0.14,45.12
7,-0.15,0.99,0.20,45.12
7,-0.15,0.96,0.13,42.50
7,-0.15,0.96,0.07,43.41
7,-0.06,1.03,0.07,43.67
7,0.09,1.07,0.06,47.59
7,0.09,0.97,0.13,38.61
7,0.05,0.97,0.13,40.98
7,-0.11,0.97,0.20,40.98
7,-0.11,0.98,0.13,46.49
7,-0.17,0.98,0.14,51.57
7,-0.09,0.99,0.08,51.57
7,0.06,1.09,0.06,42.28
7,0.06,1.09,0.12,43.66
7,0.08,0.99,0.12,43.66
7,-0.07,0.95,0.21,35.21
7,-0.07,0.99,0.15,45.17
7,-0.18,0.99,0.15,46.73
7,-0.11,0.95,0.09,46.73
7,-0.11,1.10,0.05,44.78
7,0.02,1.10,0.05,43.18
7,0.10,1.02,0.11,43.18
7,0.10,0.95,0.20,41.65
7,-0.03,0.95,0.17,44.69
7,-0.17,1.00,0.17,44.69
7,-0.14,0.94,0.11,41.83
7,-0.14,0.89,0.07,42.58
7,-0.01,1.08,0.07,42.68
7,0.11,1.04,0.09,38.76
7,0.11,0.95,0.18,46.45
7,0.01,0.95,0.18,42.92
7,-0.15,0.99,0.18,42.92
7,-0.17,0.94,0.13,46.01
7,-0.17,0.94,0.14,45.56
7,-0.05,1.04,0.08,45.56
7,0.11,1.06,0.07,41.00
7,0.11,1.09,0.15,45.52
7,0.04,0.96,0.15,46.13
7,-0.11,0.98,0.20,43.00
7,-0.11,0.97,0.12,38.39
7,-0.17,0.97,0.12,41.72
7,-0.07,0.99,0.08,41.72
7,-0.12,1.09,0.06,43.79
7,0.07,1.09,0.12,42.13
7,0.07,0.98,0.12,42.13
7,-0.07,0.96,0.20,41.63
7,-0.07,0.96,0.15,44.78
7,-0.18,0.98,0.15,44.80
7,-0.10,0.97,0.09,44.80
7,-0.10,0.97,0.06,44.61
7,0.03,1.10,0.06,47.86
7,0.08,1.00,0.11,47.86
7,0.08,0.96,0.21,42.89
7,-0.03,0.96,0.22,42.67
7,-0.17,1.00,0.15,42.67
7,-0.13,0.94,0.11,44.56
7,-0.13,0.94,0.06,40.90
7,-0.01,1.08,0.06,40.90
7,0.11,1.03,0.09,46.17
7,0.11,1.02,0.17,43.81
7,0.01,0.96,0.17,44.34
7,-0.16,1.00,0.18,41.99
7,-0.16,0.94,0.12,38.54
7,-0.15,0.94,0.07,45.77
7,-0.04,1.06,0.07,45.77
7,-0.03,1.05,0.08,43.48
7,0.10,1.05,0.16,50.63
7,0.04,0.96,0.16,50.63
7,-0.13,0.98,0.19,42.64
7,-0.13,0.96,0.12,44.08
7,-0.16,0.96,0.12,43.84
7,-0.08,1.02,0.08,43.05
7,-0.08,1.07,0.07,48.83
7,0.08,1.07,0.07,45.55
7,0.07,0.97,0.14,45.55
7,0.10,0.96,0.20,43.72
7,-0.09,0.96,0.19,46.92
7,-0.18,0.98,0.13,46.92
7,-0.10,0.97,0.09,39.79
7,-0.10,0.96,0.05,42.07
7,0.04,1.09,0.05,42.03
7,0.10,0.99,0.12,42.81
7,0.10,0.95,0.20,40.28
7,-0.04,0.95,0.20,46.94
7,-0.16,0.99,0.15,46.94
7,-0.13,0.95,0.12,45.68
7,-0.13,0.95,0.12,44.26
7,0.00,1.09,0.06,44.26
7,0.11,1.03,0.10,45.94
7,0.11,1.03,0.19,43.27
7,-0.01,0.95,0.19,43.35
7,-0.17,1.00,0.18,44.13
7,-0.17,1.00,0.12,41.18
7,-0.15,0.94,0.12,47.80
7,-0.03,1.06,0.07,47.80
7,-0.03,1.06,0.09,44.52
7,0.11,1.06,0.10,41.74
7,0.02,0.96,0.17,41.74
7,-0.13,0.99,0.20,39.00
7,-0.13,0.99,0.12,43.62
7,-0.17,0.95,0.12,43.62
7,-0.06,1.02,0.07,41.09
7,-0.06,1.01,0.08,41.45
7,0.09,1.07,0.08,41.60
7,0.05,0.97,0.13,47.09
7,0.05,0.96,0.20,45.81
7,-0.08,0.96,0.19,45.92
7,-0.17,0.98,0.13,45.92
7,-0.16,0.98,0.09,41.97
7,-0.09,0.98,0.06,45.80
7,0.06,1.09,0.06,45.80
7,0.08,0.98,0.11,44.74
7,0.08,0.96,0.20,47.07
7,-0.04,0.96,0.20,47.51
7,-0.18,0.99,0.16,44.38
7,-0.18,0.96,0.10,41.03
7,-0.12,0.96,0.10,41.56
7,0.02,1.09,0.06,41.56
7,0.03,1.01,0.10,47.11
7,0.10,1.01,0.07,40.43
7,-0.01,0.96,0.20,40.43
7,-0.18,1.00,0.16,42.05
7,-0.18,1.00,0.12,41.03
7,-0.14,0.94,0.12,41.29
7,-0.02,1.07,0.06,45.21
7,-0.02,1.04,0.08,45.44
7,0.11,1.04,0.08,43.58
7,0.02,0.96,0.17,43.58
7,0.05,0.99,0.19,44.14
7,-0.14,0.99,0.19,44.49
7,-0.16,0.96,0.13,44.49
7,-0.06,1.03,0.07,45.46
7,-0.06,1.03,0.07,42.81
7,0.09,1.06,0.07,42.84
7,0.05,0.97,0.15,43.63
7,0.05,0.97,0.20,39.99
7,-0.10,0.97,0.20,41.41
7,-0.17,0.97,0.14,41.41
7,-0.17,1.00,0.07,42.45
7,-0.08,1.00,0.12,39.87
7,0.06,1.08,0.06,39.87
7,0.02,0.99,0.13,42.03
7,0.09,0.99,0.20,43.79
7,-0.06,0.96,0.20,43.79
7,-0.17,0.99,0.15,47.82
7,-0.17,0.96,0.11,42.67
7,-0.11,0.96,0.11,42.73
7,0.02,1.08,0.05,45.08
7,0.02,1.00,0.10,43.30
7,0.10,1.00,0.10,45.62
7,-0.03,0.95,0.20,45.62
7,-0.04,1.00,0.16,45.36
7,-0.17,1.00,0.12,41.20
7,-0.14,0.95,0.12,41.20
7,-0.02,1.08,0.07,41.48
7,-0.02,1.10,0.10,40.92
7,0.11,1.03,0.10,41.28
7,0.02,0.95,0.17,43.63
7,0.02,0.99,0.18,41.17
7,-0.15,0.99,0.18,45.76
7,-0.16,0.95,0.12,45.76
7,-0.18,1.05,0.07,39.76
7,-0.05,1.05,0.07,40.48
7,0.09,1.06,0.07,40.48
7,0.03,0.97,0.16,44.44
7,0.03,0.97,0.20,42.42
7,-0.11,0.97,0.20,42.29
7,-0.18,0.96,0.14,39.94
7,-0.18,0.95,0.07,47.33
7,-0.07,1.01,0.07,38.96
7,0.07,1.08,0.07,38.96
7,0.06,0.97,0.12,40.01
7,0.06,0.97,0.09,40.73
7,-0.07,0.96,0.21,40.73
7,-0.17,0.98,0.14,40.02
7,-0.17,0.98,0.10,42.75
7,-0.11,0.95,0.10,42.75
7,0.04,1.10,0.07,39.08
7,0.04,1.06,0.12,41.87
7,0.09,1.00,0.12,42.91
7,-0.03,0.95,0.20,42.91
7,-0.03,0.99,0.16,49.38
7,-0.17,0.99,0.16,51.07
7,-0.13,0.94,0.10,51.07
7,-0.13,1.09,0.07,41.35
7,-0.00,1.09,0.09,42.13
7,0.10,1.02,0.09,42.13
7,-0.01,0.94,0.18,48.00
7,-0.01,0.94,0.18,43.86
7,-0.15,1.01,0.18,43.85
7,-0.15,0.94,0.12,39.93
7,-0.15,1.06,0.06,42.27
7,-0.04,1.06,0.06,43.23
7,0.09,1.05,0.08,43.23
7,0.10,0.97,0.15,41.58
7,0.04,0.97,0.18,40.85
7,-0.12,0.99,0.18,40.85
7,-0.17,0.96,0.14,38.02
7,-0.17,0.97,0.08,46.51
7,-0.08,1.03,0.08,46.37
7,0.07,1.07,0.06,41.67
7,0.07,0.98,0.14,46.35
7,0.06,0.98,0.14,42.35
7,-0.08,0.97,0.20,42.35
7,-0.11,0.98,0.13,39.20
7,-0.18,0.98,0.16,39.72
7,-0.09,0.98,0.10,39.72
7,0.03,1.08,0.06,42.65
7,0.03,1.08,0.12,43.88
7,0.09,1.00,0.12,44.23
7,-0.04,0.95,0.19,43.45
7,-0.04,1.00,0.15,47.36
7,-0.17,1.00,0.15,41.32
7,-0.12,0.95,0.10,41.32
7,-0.12,1.08,0.06,38.81
7,0.00,1.08,0.10,41.81
7,0.10,1.02,0.10,41.81
7,-0.00,0.95,0.19,45.98
7,-0.00,0.95,0.17,43.68
7,-0.16,1.00,0.17,43.68
7,-0.14,0.96,0.12,40.01
7,-0.14,1.00,0.05,41.72
7,-0.04,1.06,0.05,41.63
8,0.08,1.07,0.14,41.52
8,0.04,0.97,0.14,41.68
8,-0.10,0.97,0.20,40.89
8,-0.10,0.97,0.12,45.13
8,-0.17,0.97,0.12,42.47
8,-0.10,0.98,0.08,42.47
8,-0.08,1.08,0.07,45.94
8,0.04,1.08,0.12,38.54
8,0.08,0.99,0.12,38.54
8,-0.06,0.96,0.20,50.75
8,-0.06,0.96,0.15,42.04
8,-0.16,0.99,0.15,41.61
8,-0.13,0.96,0.10,44.74
8,-0.13,0.96,0.06,46.86
8,0.01,1.08,0.06,42.39
8,0.09,1.01,0.10,42.39
8,0.11,0.95,0.20,43.67
8,-0.01,0.95,0.23,50.71
8,-0.16,1.01,0.16,50.71
8,-0.16,0.94,0.12,41.54
8,-0.16,0.94,0.07,43.74
8,-0.01,1.07,0.07,43.74
8,0.09,1.04,0.10,44.78
8,0.09,1.03,0.18,42.20
8,0.03,0.96,0.18,44.82
8,-0.14,1.00,0.18,44.82
8,-0.14,0.96,0.12,45.83
8,-0.16,0.96,0.08,47.27
8,-0.05,1.04,0.08,47.27
8,-0.04,1.05,0.08,46.68
8,0.08,1.05,0.15,42.13
8,0.04,0.98,0.15,42.13
8,-0.10,0.98,0.19,44.01
8,-0.10,0.97,0.13,49.34
8,-0.18,0.97,0.13,49.60
8,-0.08,0.99,0.07,42.55
8,-0.08,1.08,0.07,46.05
8,0.06,1.08,0.07,46.29
8,0.07,0.98,0.13,46.29
8,0.12,0.96,0.20,41.52
8,-0.06,0.96,0.20,41.95
8,-0.18,0.98,0.14,41.95
8,-0.11,0.97,0.10,43.01
8,-0.11,0.96,0.05,44.28
8,0.03,1.08,0.05,44.17
8,0.09,1.01,0.12,42.60
8,0.09,0.96,0.20,43.76
8,-0.02,0.96,0.20,41.84
8,-0.17,1.00,0.15,41.84
8,-0.13,0.95,0.12,46.78
8,-0.13,0.95,0.07,47.16
8,-0.02,1.07,0.07,47.16
8,0.10,1.03,0.09,39.94
8,0.10,1.03,0.18,43.28
8,0.02,0.96,0.18,43.50
8,-0.15,1.00,0.18,44.28
8,-0.15,0.95,0.12,46.78
8,-0.15,0.95,0.12,46.56
8,-0.05,1.04,0.07,46.56
8,-0.03,1.05,0.07,41.29
8,0.09,1.05,0.09,46.06
8,0.04,0.97,0.16,46.06
8,-0.11,0.99,0.18,41.59
8,-0.11,0.99,0.13,39.06
8,-0.16,0.97,0.13,39.06
8,-0.08,1.01,0.08,43.90
8,-0.08,1.00,0.07,45.09
8,0.07,1.07,0.07,45.32
8,0.06,0.99,0.13,40.62
8,0.06,0.96,0.19,42.45
8,-0.08,0.96,0.20,45.24
8,-0.17,0.97,0.14,45.24
8,-0.17,0.98,0.10,42.06
8,-0.11,0.98,0.06,38.82
8,0.04,1.08,0.06,38.82
8,0.09,1.01,0.12,45.64
8,0.09,1.02,0.19,40.50
8,-0.04,0.96,0.19,39.99
8,-0.16,0.99,0.16,45.47
8,-0.16,0.95,0.10,36.91
8,-0.13,0.95,0.10,44.82
8,-0.01,1.07,0.05,44.82
8,-0.03,1.02,0.10,44.72
8,0.09,1.02,0.12,45.00
8,-0.01,0.96,0.19,45.00
8,-0.15,0.99,0.17,42.56
8,-0.15,0.95,0.12,43.86
8,-0.15,0.95,0.12,44.27
8,-0.04,1.05,0.07,42.70
8,-0.04,1.05,0.09,41.89
8,0.08,1.05,0.09,43.24
8,0.02,0.97,0.16,43.24
8,0.01,0.99,0.19,40.91
8,-0.11,0.99,0.25,42.38
8,-0.17,0.96,0.12,42.38
8,-0.07,1.02,0.07,42.25
8,-0.07,1.02,0.07,40.86
8,0.07,1.07,0.07,40.81
8,0.04,0.98,0.13,47.86
8,0.04,0.98,0.21,40.52
8,-0.08,0.98,0.21,40.18
8,-0.16,0.98,0.14,40.18
8,-0.16,0.98,0.09,44.11
8,-0.10,0.98,0.06,44.59
8,0.05,1.08,0.06,44.59
8,0.02,1.00,0.11,49.76
8,0.09,1.00,0.20,40.51
8,-0.04,0.96,0.20,40.51
8,-0.18,0.99,0.15,42.60
8,-0.18,0.96,0.10,43.49
8,-0.11,0.96,0.10,43.50
8,0.01,1.08,0.07,43.50
8,0.01,1.01,0.10,47.93
8,0.09,1.01,0.12,39.42
8,0.01,0.96,0.19,39.42
8,0.03,1.00,0.16,41.54
8,-0.16,1.00,0.12,39.92
8,-0.14,0.96,0.12,39.92
8,-0.04,1.06,0.07,41.85
8,-0.04,1.04,0.09,45.43
8,0.10,1.04,0.09,45.90
8,0.03,0.96,0.18,45.12
8,0.03,0.99,0.18,43.32
8,-0.13,0.99,0.18,42.59
8,-0.15,0.96,0.11,42.59
8,-0.13,1.04,0.07,40.48
8,-0.06,1.04,0.08,47.09
8,0.08,1.05,0.08,47.09
8,0.06,0.98,0.15,39.42
8,0.06,0.98,0.20,37.44
8,-0.11,0.98,0.20,37.18
8,-0.16,0.97,0.13,48.15
8,-0.16,0.99,0.09,43.45
8,-0.09,0.99,0.09,46.48
8,0.05,1.06,0.06,46.48
8,0.01,0.99,0.14,47.30
8,0.08,0.99,0.14,43.88
8,-0.06,0.97,0.20,43.88
8,-0.17,1.00,0.14,48.61
