seconds, accX, accY, accZ, temp
30,-0.04,0.99,0.12,47.62
30,-0.08,0.99,0.12,44.92
30,-0.08,0.99,0.12,44.92
30,-0.09,1.01,0.11,43.58
30,-0.03,1.01,0.13,45.96
30,-0.00,1.00,0.13,45.96
30,-0.03,1.00,0.14,47.51
30,-0.03,1.05,0.12,43.39
30,-0.08,0.99,0.12,43.73
30,-0.09,1.00,0.11,42.94
30,-0.09,1.01,0.12,43.11
30,-0.04,1.01,0.12,43.25
30,0.00,1.00,0.13,43.25
30,0.05,1.00,0.14,47.37
30,-0.01,1.00,0.13,43.74
30,-0.07,1.00,0.13,43.74
30,-0.09,1.00,0.11,44.27
30,-0.09,1.00,0.12,41.58
30,-0.04,1.01,0.12,42.14
30,-0.00,1.00,0.12,42.14
30,-0.00,1.00,0.14,44.57
30,-0.00,1.00,0.14,45.99
30,-0.06,1.00,0.14,45.99
30,-0.03,1.00,0.12,47.89
30,-0.09,1.00,0.11,50.90
30,-0.06,1.01,0.11,50.90
30,-0.01,1.01,0.13,40.91
30,-0.01,1.01,0.14,42.58
30,-0.00,1.00,0.14,42.58
30,-0.04,1.00,0.14,42.63
30,-0.04,1.00,0.12,41.05
30,-0.09,1.00,0.12,41.16
30,-0.08,1.00,0.11,46.65
30,-0.08,1.01,0.12,45.57
30,-0.02,1.01,0.12,39.74
30,0.00,1.00,0.13,39.74
30,0.04,0.99,0.14,42.75
30,-0.03,0.99,0.18,42.81
30,-0.08,0.99,0.12,42.81
30,-0.09,0.99,0.11,44.42
30,-0.09,0.99,0.11,44.99
30,-0.04,1.00,0.11,45.08
30,0.01,1.00,0.12,45.86
30,0.01,1.00,0.15,43.55
30,-0.02,1.00,0.15,47.32
30,-0.07,1.00,0.12,47.32
30,-0.09,1.00,0.11,48.20
30,-0.09,1.00,0.11,43.95
30,-0.05,1.00,0.11,43.95
30,-0.00,1.01,0.13,49.06
30,-0.00,1.01,0.13,42.28
30,-0.01,1.00,0.13,42.28
30,-0.06,1.00,0.14,42.19
30,-0.06,0.94,0.12,46.17
30,-0.09,1.00,0.12,46.20
30,-0.05,1.00,0.11,43.85
30,-0.05,1.01,0.14,50.79
30,-0.01,1.01,0.14,48.68
30,0.01,1.00,0.14,48.68
30,0.02,0.99,0.14,41.85
30,-0.05,0.99,0.11,41.21
30,-0.09,0.99,0.11,41.21
30,-0.07,1.00,0.12,49.81
30,-0.07,1.00,0.11,48.65
30,-0.02,1.01,0.11,48.64
30,0.01,1.00,0.13,47.07
30,0.01,0.99,0.13,41.20
30,-0.04,0.99,0.13,41.28
30,-0.08,1.00,0.12,41.28
30,-0.09,1.00,0.12,47.40
30,-0.09,1.00,0.12,49.11
30,-0.04,1.00,0.12,49.11
30,-0.00,1.00,0.13,51.71
30,-0.00,1.00,0.13,47.91
30,-0.02,0.99,0.13,47.91
30,-0.07,0.99,0.13,45.57
30,-0.07,0.94,0.11,41.19
30,-0.08,1.00,0.11,40.96
30,-0.04,1.01,0.13,43.31
30,-0.04,1.01,0.12,49.55
30,-0.00,1.01,0.12,43.07
30,-0.00,1.00,0.14,43.07
30,-0.06,1.00,0.13,44.28
30,-0.06,1.00,0.19,49.09
30,-0.09,0.99,0.12,49.09
30,-0.06,1.00,0.11,45.99
30,-0.06,0.94,0.12,47.41
30,-0.00,1.00,0.12,47.55
30,0.00,1.00,0.13,42.06
30,0.00,0.99,0.14,42.32
30,-0.05,0.99,0.14,45.06
30,-0.09,1.00,0.11,45.06
30,-0.07,1.00,0.12,42.26
30,-0.07,1.00,0.11,46.70
30,-0.01,1.00,0.11,46.70
30,-0.00,1.00,0.13,49.35
30,-0.00,1.00,0.14,45.94
30,-0.04,1.00,0.14,45.94
30,-0.08,0.99,0.12,51.54
30,-0.08,0.94,0.11,41.46
30,-0.08,1.00,0.11,41.71
30,-0.03,1.01,0.12,45.63
30,-0.03,1.00,0.14,46.23
30,0.00,1.00,0.14,47.18
30,-0.03,0.99,0.14,47.18
30,-0.01,0.99,0.13,42.49
30,-0.07,0.99,0.12,44.97
30,-0.09,1.00,0.12,44.97
30,-0.04,1.00,0.11,46.03
30,-0.04,1.00,0.13,47.07
30,0.00,1.00,0.13,47.20
30,-0.01,0.99,0.13,49.55
30,-0.01,0.99,0.12,44.68
30,-0.07,0.99,0.12,43.13
30,-0.09,1.01,0.12,43.13
30,-0.12,1.01,0.10,43.94
30,-0.06,1.01,0.06,52.90
30,0.00,1.01,0.13,52.90
30,0.00,0.99,0.13,41.57
30,0.00,0.99,0.13,42.54
30,-0.05,0.99,0.13,42.54
30,-0.10,1.00,0.12,44.11
30,-0.10,0.94,0.12,41.08
30,-0.05,1.00,0.12,40.67
30,-0.01,1.01,0.11,41.46
30,-0.01,1.01,0.13,41.52
30,0.01,1.01,0.13,46.36
30,-0.04,0.99,0.13,46.36
30,-0.03,0.99,0.13,45.09
30,-0.09,0.99,0.11,46.60
30,-0.07,1.00,0.11,46.60
30,-0.02,1.01,0.12,41.84
30,-0.02,1.00,0.13,45.20
30,0.01,1.00,0.13,45.03
30,-0.03,1.00,0.14,41.89
30,-0.03,1.00,0.13,49.10
30,-0.08,1.00,0.13,50.13
30,-0.08,1.00,0.11,50.13
30,-0.10,1.01,0.11,48.58
30,-0.03,1.01,0.06,41.66
30,-0.00,1.00,0.13,41.66
30,-0.01,0.99,0.13,42.07
30,-0.01,0.99,0.13,48.24
30,-0.08,0.99,0.13,48.24
30,-0.08,0.99,0.11,44.19
30,-0.08,0.95,0.11,44.42
30,-0.05,1.02,0.11,45.33
30,-0.01,1.01,0.12,45.33
30,-0.01,1.00,0.13,40.19
30,-0.01,1.00,0.15,45.91
30,-0.05,1.00,0.15,45.91
30,-0.02,0.99,0.12,39.89
30,-0.09,0.99,0.12,44.42
30,-0.06,1.00,0.12,44.42
30,-0.01,1.01,0.12,46.80
30,-0.01,1.06,0.14,41.86
30,0.00,1.00,0.14,41.53
31,-0.03,1.00,0.13,42.20
31,-0.08,1.00,0.13,46.72
31,-0.08,1.00,0.11,46.72
31,-0.10,1.00,0.12,46.76
31,-0.03,1.00,0.07,43.24
31,0.00,1.00,0.13,43.24
31,-0.02,1.00,0.14,43.03
31,-0.02,1.00,0.12,50.30
31,-0.07,1.00,0.12,50.30
31,-0.09,1.00,0.11,43.00
31,-0.09,0.94,0.12,47.81
31,-0.04,1.00,0.12,47.98
31,-0.00,1.01,0.13,44.06
31,-0.00,1.00,0.14,44.43
31,-0.01,1.00,0.14,49.02
31,-0.06,1.00,0.12,49.02
31,-0.09,1.00,0.11,46.61
31,-0.09,1.00,0.11,47.56
31,-0.05,1.01,0.11,47.56
31,-0.00,1.01,0.13,45.84
31,-0.00,1.06,0.14,40.59
31,-0.00,0.99,0.14,40.00
31,-0.04,0.99,0.14,49.40
31,-0.04,1.00,0.13,51.65
31,-0.09,1.00,0.13,47.03
31,-0.07,0.99,0.12,47.03
31,-0.08,1.00,0.12,43.53
31,-0.02,1.00,0.07,42.72
31,0.00,1.00,0.14,42.72
31,-0.04,0.99,0.13,49.01
31,-0.04,0.99,0.12,46.96
31,-0.08,0.99,0.12,46.96
31,-0.08,1.00,0.11,42.60
31,-0.08,1.01,0.12,47.35
31,-0.03,1.01,0.12,47.20
31,0.00,1.00,0.13,47.98
31,0.00,1.00,0.14,48.79
31,-0.03,1.00,0.13,43.30
31,-0.07,1.00,0.13,43.30
31,-0.08,1.00,0.11,43.41
31,-0.08,1.00,0.11,48.27
31,-0.04,1.00,0.11,48.27
31,-0.00,1.00,0.12,43.72
31,-0.00,1.00,0.14,47.22
31,-0.01,1.00,0.14,47.46
31,-0.06,1.00,0.13,41.19
31,-0.06,1.00,0.12,44.04
31,-0.09,1.00,0.12,43.50
31,-0.06,1.00,0.11,43.50
31,-0.06,1.00,0.12,46.44
31,0.00,1.00,0.09,44.63
31,-0.00,1.00,0.15,44.63
31,-0.06,1.00,0.13,50.64
31,-0.06,1.00,0.12,40.45
31,-0.09,1.00,0.12,40.45
31,-0.07,1.01,0.11,47.22
31,-0.07,1.01,0.12,41.88
31,-0.02,1.01,0.12,47.80
31,0.00,1.00,0.13,47.80
31,0.00,1.00,0.13,45.63
31,-0.04,1.00,0.18,47.27
31,-0.08,1.00,0.12,47.27
31,-0.07,1.00,0.12,44.75
31,-0.07,1.00,0.12,46.69
31,-0.03,1.00,0.12,46.69
31,0.00,1.00,0.12,44.25
31,0.00,1.05,0.14,49.18
31,-0.02,0.99,0.14,48.75
31,-0.07,1.01,0.12,48.75
31,-0.07,0.99,0.11,50.35
31,-0.09,0.99,0.11,44.83
31,-0.04,1.00,0.12,44.83
31,-0.00,1.00,0.13,44.75
31,-0.00,1.00,0.13,40.03
31,-0.02,1.00,0.13,40.03
31,-0.07,1.00,0.14,42.55
31,-0.07,1.00,0.11,46.05
31,-0.08,1.00,0.11,45.65
31,-0.05,1.01,0.12,41.74
31,-0.05,1.01,0.11,46.59
31,0.00,1.01,0.11,45.03
31,-0.00,0.99,0.14,45.03
31,-0.00,0.99,0.14,47.11
31,-0.06,0.99,0.18,48.69
31,-0.09,1.00,0.12,48.69
31,-0.07,1.00,0.12,41.55
31,-0.07,1.00,0.12,40.85
31,-0.01,1.00,0.12,40.85
31,0.00,1.01,0.13,47.92
31,0.00,1.06,0.14,44.89
31,-0.04,1.00,0.14,45.18
31,-0.09,0.99,0.13,50.66
31,-0.09,0.99,0.12,47.83
31,-0.07,0.99,0.12,40.00
31,-0.03,1.01,0.12,40.00
31,-0.06,1.00,0.14,40.54
31,0.01,1.00,0.13,47.29
31,-0.03,1.01,0.13,47.29
31,-0.08,0.99,0.12,44.31
31,-0.08,0.99,0.11,42.90
31,-0.08,0.99,0.11,42.61
31,-0.03,1.01,0.12,44.18
31,-0.03,1.00,0.13,46.83
31,-0.00,1.00,0.13,40.05
31,-0.01,0.99,0.13,40.05
31,-0.01,0.99,0.12,44.53
31,-0.06,0.99,0.12,49.72
31,-0.09,1.00,0.12,49.72
31,-0.10,1.00,0.12,44.33
31,-0.04,1.00,0.12,42.97
31,-0.01,1.01,0.12,42.97
31,-0.01,0.99,0.13,42.82
31,-0.01,0.99,0.13,44.71
31,-0.05,0.99,0.13,45.17
31,-0.09,1.00,0.12,49.87
31,-0.09,1.01,0.11,45.73
31,-0.07,1.01,0.11,44.44
31,-0.01,1.00,0.12,44.44
31,-0.06,1.01,0.13,46.24
31,0.00,1.01,0.13,45.67
31,-0.05,1.00,0.13,45.67
31,-0.08,1.00,0.13,42.40
31,-0.08,1.00,0.11,43.51
31,-0.07,1.01,0.11,43.38
31,-0.03,1.00,0.13,48.86
31,-0.03,1.00,0.14,40.22
31,-0.01,1.00,0.14,46.94
31,-0.03,1.00,0.14,46.94
31,-0.02,0.99,0.13,51.48
31,-0.08,0.99,0.17,46.97
31,-0.09,1.00,0.11,46.97
31,-0.03,1.00,0.12,42.90
31,-0.03,1.00,0.13,44.95
31,0.00,1.01,0.13,44.95
31,-0.02,0.99,0.14,46.59
31,-0.02,0.99,0.13,47.85
31,-0.07,0.99,0.13,47.99
31,-0.07,1.00,0.11,48.78
31,-0.07,1.00,0.12,43.49
31,-0.05,1.00,0.12,44.06
31,-0.01,1.00,0.12,44.06
31,-0.01,1.00,0.14,45.64
31,-0.01,1.00,0.13,45.75
31,-0.05,0.99,0.13,45.75
31,-0.09,1.00,0.11,40.56
31,-0.09,1.00,0.10,48.38
31,-0.05,1.01,0.10,47.86
31,-0.02,1.01,0.14,43.16
31,-0.02,1.06,0.13,43.91
31,0.00,0.99,0.13,50.45
31,-0.04,0.99,0.13,50.45
31,-0.03,1.00,0.12,43.91
31,-0.09,1.00,0.12,44.43
31,-0.07,1.00,0.12,44.43
31,-0.01,1.01,0.12,43.21
31,-0.01,1.01,0.14,42.35
31,0.00,1.01,0.14,42.35
31,-0.04,1.00,0.13,46.27
31,-0.04,1.00,0.12,43.62
31,-0.08,1.00,0.12,43.40
31,-0.07,0.99,0.10,45.75
31,-0.07,1.01,0.12,43.74
31,-0.03,1.01,0.12,45.21
31,-0.01,1.00,0.15,45.21
31,-0.03,1.00,0.14,46.94
31,-0.03,1.00,0.13,44.49
31,-0.08,0.99,0.13,44.49
31,-0.08,1.00,0.11,39.70
31,-0.08,0.94,0.11,43.30
31,-0.05,1.00,0.11,43.55
31,0.00,1.00,0.13,42.76
31,0.00,1.00,0.14,44.01
31,-0.01,1.00,0.14,41.94
31,-0.06,0.99,0.13,41.94
31,-0.01,1.00,0.11,48.05
31,-0.08,1.00,0.11,43.22
31,-0.06,1.00,0.11,43.22
31,-0.00,1.01,0.13,47.44
31,-0.00,1.01,0.14,43.54
31,-0.01,1.00,0.14,43.54
31,-0.05,1.00,0.14,44.60
31,-0.05,1.00,0.12,44.52
31,-0.09,1.00,0.12,45.19
31,-0.06,1.00,0.11,45.19
31,-0.06,1.01,0.12,40.54
31,-0.01,1.01,0.08,41.19
31,-0.00,1.00,0.14,41.19
31,-0.04,1.00,0.14,48.17
31,-0.04,1.00,0.12,40.66
31,-0.08,0.99,0.12,40.66
31,-0.07,1.00,0.11,42.70
31,-0.07,0.94,0.12,54.36
31,-0.03,1.00,0.12,54.53
31,-0.00,0.99,0.14,47.48
31,-0.00,0.99,0.13,43.05
31,-0.03,0.99,0.13,46.23
31,-0.08,0.99,0.14,46.23
31,-0.08,1.00,0.11,43.72
31,-0.08,1.00,0.07,46.91
31,-0.04,1.00,0.13,46.91
31,0.00,1.00,0.14,42.20
31,0.00,1.00,0.13,45.23
31,-0.02,0.99,0.13,45.15
31,-0.07,0.99,0.12,45.15
31,-0.07,1.00,0.11,41.87
31,-0.10,1.00,0.11,47.06
31,-0.04,1.01,0.12,47.06
31,-0.04,1.00,0.12,46.79
31,-0.00,1.00,0.08,45.29
31,-0.02,1.00,0.14,45.29
31,-0.05,0.99,0.12,49.03
31,-0.05,0.99,0.11,46.82
31,-0.09,0.99,0.11,46.82
31,-0.06,1.00,0.12,43.03
31,-0.06,0.94,0.12,44.14
31,-0.02,1.00,0.12,44.06
31,-0.00,1.01,0.14,38.58
31,-0.00,0.99,0.14,50.55
31,-0.05,0.99,0.14,44.68
31,-0.09,1.00,0.12,44.68
31,-0.07,1.00,0.12,47.22
31,-0.07,1.00,0.11,48.68
31,-0.03,1.00,0.11,48.68
31,-0.00,1.01,0.13,45.55
31,-0.00,1.01,0.14,47.57
31,-0.03,1.00,0.14,47.67
31,-0.08,1.00,0.12,46.11
31,-0.08,1.00,0.12,41.68
31,-0.08,1.00,0.12,42.66
31,-0.03,1.00,0.11,42.66
31,-0.03,1.00,0.13,50.82
31,0.00,1.00,0.13,42.65
31,-0.02,1.00,0.13,42.65
32,-0.06,0.99,0.17,43.78
32,-0.07,1.00,0.11,43.78
32,-0.06,1.00,0.12,45.61
32,-0.06,1.00,0.12,46.83
32,-0.00,1.00,0.12,46.83
32,-0.01,1.00,0.14,43.40
32,-0.01,1.05,0.13,49.79
32,-0.05,0.99,0.13,49.55
32,-0.09,1.00,0.13,40.93
32,-0.09,1.00,0.12,42.63
32,-0.07,1.00,0.12,43.11
32,-0.02,1.02,0.12,43.11
32,-0.01,1.00,0.13,40.78
32,-0.01,1.00,0.14,42.49
32,-0.03,0.98,0.14,42.49
32,-0.08,1.00,0.13,44.67
32,-0.08,1.00,0.12,46.75
32,-0.07,1.00,0.12,46.69
32,-0.04,1.00,0.12,45.12
32,-0.04,0.94,0.14,46.03
32,0.01,1.01,0.14,41.49
32,-0.03,1.00,0.14,41.49
32,-0.03,0.99,0.14,46.97
32,-0.06,0.99,0.18,47.34
32,-0.07,0.99,0.12,47.34
32,-0.05,0.99,0.13,46.05
32,-0.05,0.99,0.12,48.81
32,-0.01,1.01,0.12,48.81
32,-0.02,1.00,0.15,45.97
32,-0.02,0.99,0.13,43.89
32,-0.06,0.99,0.13,43.84
32,-0.09,1.00,0.11,47.76
32,-0.09,1.00,0.12,44.54
32,-0.06,1.00,0.12,47.60
32,-0.01,1.01,0.12,47.60
32,-0.01,1.00,0.14,42.74
32,-0.01,1.00,0.13,45.74
32,-0.05,1.00,0.13,45.74
32,-0.09,0.99,0.11,41.74
32,-0.09,0.99,0.11,46.91
32,-0.07,1.00,0.11,46.77
32,-0.02,1.00,0.12,42.07
32,-0.02,1.06,0.13,43.99
32,0.00,1.00,0.13,45.65
32,-0.03,1.00,0.13,45.65
32,-0.01,1.00,0.13,42.40
32,-0.08,1.00,0.18,47.90
32,-0.08,1.01,0.11,47.90
32,-0.03,0.99,0.12,42.57
32,-0.03,0.99,0.13,48.30
32,0.00,1.00,0.13,48.30
32,-0.03,0.99,0.13,49.34
32,-0.03,0.99,0.12,44.89
32,-0.07,0.99,0.12,45.09
32,-0.07,1.00,0.12,42.74
32,-0.07,1.00,0.11,42.68
32,-0.04,1.00,0.11,44.22
32,-0.01,1.01,0.13,44.22
32,-0.01,1.00,0.13,42.18
32,-0.01,1.00,0.18,45.38
32,-0.06,1.00,0.12,45.38
32,-0.08,1.00,0.12,45.02
32,-0.08,0.94,0.11,42.78
32,-0.05,1.00,0.11,42.30
32,-0.01,1.01,0.12,43.86
32,-0.01,1.00,0.14,44.65
32,-0.01,1.00,0.14,40.02
32,-0.05,1.00,0.13,40.02
32,-0.01,0.99,0.12,41.55
32,-0.07,0.99,0.11,43.91
32,-0.06,1.00,0.11,43.91
32,-0.02,1.00,0.12,42.74
32,-0.02,1.00,0.13,41.41
32,0.00,0.99,0.13,41.41
32,-0.05,1.00,0.13,39.62
32,-0.05,0.94,0.13,44.70
32,-0.08,1.00,0.13,45.02
32,-0.07,1.00,0.11,47.37
32,-0.07,1.01,0.12,49.23
32,-0.02,1.01,0.12,45.70
32,-0.00,1.00,0.12,45.70
32,-0.03,0.99,0.15,42.72
32,-0.03,0.99,0.14,41.04
32,-0.08,0.99,0.14,41.04
32,-0.07,1.00,0.12,40.35
32,-0.07,1.06,0.12,40.13
32,-0.03,1.00,0.12,40.23
32,0.00,1.00,0.13,43.37
32,0.00,1.00,0.14,46.62
32,-0.02,1.00,0.14,43.34
32,-0.06,1.00,0.13,43.34
32,-0.01,0.99,0.13,48.15
32,-0.08,0.99,0.18,48.19
32,-0.05,1.00,0.12,48.19
32,0.00,1.01,0.13,45.37
32,0.00,1.01,0.13,49.06
32,-0.01,0.99,0.13,48.74
32,-0.05,1.00,0.12,43.25
32,-0.05,0.99,0.12,42.42
32,-0.08,0.99,0.12,45.16
32,-0.07,1.01,0.12,45.16
32,-0.07,1.01,0.12,47.42
32,-0.02,1.01,0.07,44.13
32,-0.00,1.00,0.13,44.13
32,-0.04,1.00,0.13,42.99
32,-0.04,1.00,0.11,41.30
32,-0.09,1.00,0.11,41.30
32,-0.06,1.00,0.11,47.92
32,-0.06,0.94,0.12,49.50
32,-0.02,1.00,0.12,49.99
32,-0.00,1.00,0.12,46.08
32,-0.00,0.99,0.13,50.48
32,-0.03,0.99,0.13,40.98
32,-0.07,0.99,0.12,40.98
32,-0.08,1.00,0.11,46.41
32,-0.08,1.00,0.11,40.86
32,-0.03,1.00,0.11,40.86
32,-0.01,1.00,0.12,45.05
32,-0.01,1.00,0.14,42.72
32,-0.02,0.99,0.14,42.51
32,-0.07,1.00,0.14,46.43
32,-0.07,0.99,0.11,45.14
32,-0.08,0.99,0.11,43.92
32,-0.04,1.00,0.12,43.92
32,-0.04,1.01,0.12,41.66
32,-0.00,1.01,0.07,47.39
32,-0.00,1.00,0.13,47.39
32,-0.05,1.00,0.14,44.21
32,-0.05,1.00,0.11,43.19
32,-0.09,1.00,0.11,43.19
32,-0.06,1.00,0.12,45.14
32,-0.06,1.00,0.12,42.75
32,-0.01,1.00,0.12,42.51
32,-0.01,1.00,0.14,44.86
32,-0.01,0.99,0.14,46.94
32,-0.05,0.99,0.14,46.72
32,-0.08,0.99,0.13,46.72
32,-0.07,1.00,0.11,41.61
32,-0.07,1.00,0.12,46.96
32,-0.02,1.00,0.12,46.96
32,-0.00,1.00,0.13,42.30
32,-0.00,1.00,0.14,45.32
32,-0.04,1.01,0.14,44.76
32,-0.08,0.99,0.11,47.89
32,-0.08,0.94,0.12,46.32
32,-0.07,1.00,0.12,43.68
32,-0.03,1.01,0.12,43.68
32,-0.03,1.00,0.13,52.61
32,-0.01,1.00,0.18,45.59
32,-0.03,0.99,0.12,45.59
32,-0.01,1.00,0.12,41.41
32,-0.07,1.00,0.11,46.01
32,-0.08,1.00,0.11,46.01
32,-0.05,1.01,0.12,43.63
32,-0.05,1.00,0.13,48.55
32,-0.00,1.00,0.13,49.24
32,-0.02,0.99,0.14,45.32
32,-0.02,1.00,0.13,45.39
32,-0.05,1.00,0.13,41.88
32,-0.08,1.00,0.12,41.88
32,-0.12,1.01,0.12,44.00
32,-0.06,1.01,0.06,43.85
32,-0.01,1.01,0.13,43.85
32,-0.01,1.00,0.13,46.20
32,-0.01,1.00,0.12,48.20
32,-0.05,0.99,0.12,47.87
32,-0.09,0.99,0.12,43.17
32,-0.09,0.94,0.10,46.07
32,-0.06,1.00,0.10,45.04
32,-0.01,1.01,0.13,45.04
32,-0.01,1.00,0.13,43.12
32,-0.00,1.00,0.13,44.62
32,-0.04,1.00,0.13,44.62
32,-0.02,0.99,0.12,45.14
32,-0.08,0.99,0.11,43.96
32,-0.07,0.99,0.11,43.96
32,-0.03,1.01,0.13,46.12
32,-0.03,1.00,0.13,41.81
32,0.00,1.00,0.13,41.51
32,-0.02,1.00,0.14,43.08
32,-0.02,1.00,0.13,40.33
32,-0.08,1.00,0.13,43.32
32,-0.08,1.00,0.11,43.32
32,-0.10,1.00,0.12,44.11
32,-0.04,1.00,0.06,41.85
32,-0.01,1.00,0.13,41.85
32,-0.02,1.00,0.14,41.64
32,-0.02,1.00,0.13,48.56
32,-0.07,0.99,0.13,49.16
32,-0.08,1.00,0.12,40.55
32,-0.08,0.94,0.11,42.18
32,-0.05,1.00,0.11,41.05
32,-0.01,1.00,0.13,41.05
32,-0.01,1.00,0.14,41.22
32,-0.01,1.00,0.14,44.80
32,-0.05,0.99,0.14,44.80
32,-0.07,1.00,0.12,43.84
32,-0.07,1.00,0.11,48.18
32,-0.06,1.00,0.11,48.18
32,-0.01,1.00,0.13,43.24
32,-0.01,1.00,0.14,40.43
32,-0.01,1.00,0.14,39.91
32,-0.04,1.00,0.13,41.48
32,-0.04,1.00,0.12,47.07
32,-0.08,1.00,0.12,46.80
32,-0.07,1.00,0.10,46.80
32,-0.09,1.01,0.12,47.25
32,-0.02,1.01,0.06,43.39
32,-0.00,1.00,0.13,43.39
32,-0.03,0.99,0.13,44.43
32,-0.03,0.99,0.12,43.78
32,-0.07,0.99,0.12,43.55
32,-0.07,1.00,0.11,46.68
32,-0.07,0.94,0.11,47.35
32,-0.04,1.00,0.11,46.41
32,-0.01,1.00,0.13,46.41
32,-0.01,1.00,0.14,49.48
32,-0.02,1.00,0.14,41.97
32,-0.07,1.00,0.14,41.97
32,-0.09,1.00,0.12,47.68
32,-0.09,1.00,0.12,46.48
32,-0.04,1.01,0.12,46.48
32,-0.01,1.01,0.13,45.23
32,-0.01,1.06,0.14,44.63
32,-0.01,1.00,0.14,45.15
32,-0.06,0.99,0.13,45.93
32,-0.06,1.00,0.11,42.25
32,-0.08,1.00,0.11,47.33
32,-0.06,1.01,0.11,47.33
32,-0.01,1.00,0.13,43.80
32,-0.01,1.00,0.14,44.94
32,-0.00,1.00,0.14,44.94
32,-0.05,0.99,0.14,40.60
33,-0.08,0.99,0.12,41.76
33,-0.08,1.00,0.12,47.77
33,-0.08,1.00,0.11,40.12
33,-0.04,1.00,0.11,39.93
33,-0.00,1.00,0.13,49.33
33,-0.00,1.00,0.13,44.69
33,-0.02,1.00,0.13,40.87
33,-0.07,1.00,0.13,40.87
33,-0.08,1.00,0.12,46.33
33,-0.08,1.00,0.11,46.53
33,-0.05,1.01,0.11,46.53
33,-0.01,1.01,0.13,44.20
33,-0.01,1.01,0.13,45.19
33,-0.01,1.00,0.13,45.19
33,-0.06,1.00,0.12,41.89
33,-0.06,0.94,0.11,51.74
33,-0.09,1.01,0.11,51.98
33,-0.05,1.00,0.12,40.23
33,-0.05,1.01,0.13,45.60
33,-0.01,1.01,0.13,44.33
33,-0.01,1.00,0.13,44.33
33,-0.05,0.99,0.14,47.43
33,-0.05,0.99,0.12,47.77
33,-0.07,0.99,0.12,47.77
33,-0.07,1.01,0.11,49.83
33,-0.07,1.06,0.12,43.90
33,-0.03,1.00,0.12,44.45
33,-0.01,1.00,0.12,41.32
33,-0.01,1.00,0.12,41.46
33,-0.04,1.00,0.12,45.57
33,-0.08,0.99,0.12,45.57
33,-0.08,1.00,0.12,43.93
33,-0.08,1.00,0.11,46.40
33,-0.03,1.01,0.11,46.40
33,0.00,1.00,0.13,49.85
33,0.00,1.00,0.13,49.82
33,-0.03,0.99,0.13,49.65
33,-0.08,1.00,0.13,48.08
33,-0.08,1.06,0.12,40.93
33,-0.07,1.00,0.12,41.03
33,-0.04,1.00,0.12,41.03
33,-0.04,1.00,0.12,42.99
33,-0.01,1.00,0.07,47.17
33,-0.02,1.00,0.13,47.17
33,-0.00,1.00,0.13,43.11
33,-0.06,1.00,0.12,42.79
33,-0.08,1.01,0.12,42.79
33,-0.05,1.00,0.12,43.91
33,-0.05,1.06,0.11,48.11
33,-0.01,1.00,0.11,47.88
33,-0.01,0.99,0.13,42.40
33,-0.01,0.99,0.13,43.76
33,-0.05,0.99,0.13,46.21
33,-0.07,1.00,0.12,46.21
33,-0.12,1.00,0.11,41.95
33,-0.06,1.00,0.06,47.80
33,-0.02,1.01,0.13,47.80
33,-0.01,0.99,0.14,38.57
33,-0.01,0.99,0.13,42.74
