seconds, accX, accY, accZ, temp
1,-0.18,0.91,0.04,39.83
1,0.01,0.91,0.00,35.41
1,0.17,0.82,0.07,35.41
1,0.02,1.06,0.12,37.21
1,0.02,1.06,0.09,40.32
1,-0.17,1.19,0.09,40.32
1,-0.06,0.97,0.04,36.44
1,-0.06,1.00,0.07,40.25
1,0.15,0.81,0.07,40.14
1,0.08,0.98,0.11,40.14
1,0.08,1.20,0.10,35.21
1,-0.14,1.20,0.11,36.62
1,-0.10,1.04,0.04,36.62
1,-0.07,0.81,0.05,37.81
1,0.11,0.81,0.10,36.93
1,0.13,0.91,0.10,36.93
1,-0.09,1.18,0.11,41.87
1,-0.09,1.17,0.06,47.01
1,-0.15,1.11,0.06,47.48
1,0.07,0.85,0.04,45.13
1,0.07,0.85,0.09,41.66
1,0.16,0.85,0.09,37.00
1,-0.05,1.12,0.11,37.00
1,-0.04,1.16,0.08,40.21
1,-0.17,1.16,0.11,43.73
1,0.01,0.91,0.04,43.73
1,0.16,0.81,0.08,43.96
1,0.16,0.87,0.12,40.74
1,0.02,1.06,0.12,40.73
1,-0.16,1.19,0.09,45.43
1,-0.16,0.97,0.04,41.03
1,-0.05,0.97,0.04,41.41
1,0.16,0.81,0.06,41.41
1,0.14,0.99,0.10,44.39
1,0.08,0.99,0.11,37.06
1,-0.13,1.19,0.11,37.06
1,-0.10,1.05,0.05,39.59
1,-0.10,1.05,0.06,40.71
1,0.11,0.82,0.06,40.91
1,0.13,0.93,0.09,35.43
1,0.13,0.92,0.11,42.45
1,-0.10,1.17,0.11,36.12
1,-0.13,1.11,0.05,36.12
1,-0.13,0.86,0.05,39.71
1,0.07,0.86,0.02,38.68
1,0.16,0.87,0.08,38.68
1,-0.04,1.12,0.11,35.18
1,-0.04,1.12,0.07,44.22
1,-0.16,1.16,0.07,44.22
1,0.02,0.91,0.04,42.15
1,0.02,0.89,0.08,40.80
1,0.16,0.83,0.08,40.69
1,0.01,1.06,0.12,40.69
1,0.01,1.18,0.10,42.93
1,-0.16,1.18,0.11,39.67
1,-0.04,0.97,0.05,39.67
1,-0.04,0.81,0.07,39.78
1,0.15,0.81,0.10,40.78
1,0.07,0.98,0.10,40.78
1,-0.14,1.19,0.10,42.59
1,-0.14,1.23,0.06,48.02
1,-0.10,1.04,0.06,47.81
1,0.12,0.83,0.06,39.98
1,0.12,0.91,0.10,40.54
1,0.12,0.91,0.10,39.43
1,-0.11,1.17,0.11,39.43
1,-0.07,1.10,0.07,35.82
1,-0.13,1.10,0.12,38.23
1,0.07,0.86,0.06,38.23
1,0.15,0.87,0.09,38.87
1,0.15,0.87,0.12,40.48
1,-0.05,1.13,0.12,40.07
1,-0.16,1.15,0.07,40.07
1,-0.16,0.91,0.05,45.37
1,0.01,0.91,0.05,42.56
1,0.16,0.84,0.07,42.56
1,0.13,1.06,0.10,40.28
1,0.01,1.06,0.09,41.95
1,-0.14,1.18,0.09,41.95
1,-0.03,0.97,0.04,43.16
1,-0.03,0.97,0.07,42.82
1,0.14,0.82,0.07,42.34
1,0.07,0.99,0.11,40.77
1,0.07,1.00,0.10,37.82
1,-0.13,1.19,0.10,40.64
1,-0.09,1.04,0.06,40.64
1,-0.07,0.82,0.05,40.66
1,0.11,0.82,0.04,46.55
1,0.11,0.92,0.10,46.55
1,-0.09,1.17,0.11,44.52
1,-0.09,1.17,0.07,43.05
1,-0.13,1.10,0.07,43.05
1,0.06,0.86,0.05,44.97
1,0.06,0.87,0.09,44.46
1,0.14,0.87,0.09,41.28
1,-0.05,1.11,0.09,41.28
1,-0.05,1.14,0.07,39.55
1,-0.16,1.14,0.12,39.75
1,0.02,0.92,0.06,39.75
1,0.03,0.83,0.08,41.93
1,0.16,0.83,0.11,35.70
1,0.00,1.05,0.11,35.70
1,-0.16,1.17,0.08,36.67
1,-0.16,1.15,0.05,37.78
1,-0.03,0.97,0.05,37.94
1,0.14,0.83,0.07,41.08
1,0.14,0.99,0.11,40.02
1,0.06,0.99,0.11,41.15
1,-0.14,1.18,0.09,41.15
1,-0.15,1.04,0.05,38.89
1,-0.09,1.04,0.06,41.82
1,0.11,0.84,0.06,41.82
1,0.10,0.93,0.10,43.85
1,0.10,0.91,0.10,36.57
1,-0.10,1.16,0.10,36.50
1,-0.13,1.10,0.06,39.63
1,-0.13,0.87,0.05,45.83
1,0.07,0.87,0.05,36.32
1,0.12,0.88,0.10,36.32
1,0.07,1.12,0.11,40.36
1,-0.06,1.12,0.08,39.42
1,-0.14,1.15,0.08,39.42
1,0.02,0.91,0.06,38.14
1,0.02,0.91,0.07,39.61
2,0.06,1.18,0.09,44.30
2,-0.13,1.18,0.05,38.27
2,-0.07,1.03,0.05,38.27
2,0.11,0.84,0.06,46.76
2,0.11,0.81,0.10,39.68
2,0.11,0.94,0.10,39.74
2,-0.10,1.15,0.09,40.52
2,-0.10,1.10,0.07,37.79
2,-0.12,1.10,0.07,38.02
2,0.07,0.87,0.06,38.02
2,0.07,0.88,0.08,48.34
2,0.13,0.88,0.11,42.41
2,-0.05,1.11,0.11,42.41
2,-0.14,1.14,0.08,40.41
2,-0.14,1.14,0.06,40.77
2,0.03,0.93,0.06,40.96
2,0.15,0.85,0.07,39.39
2,0.15,0.81,0.11,45.05
2,-0.01,1.06,0.11,43.03
2,-0.14,1.17,0.08,43.03
2,-0.15,0.98,0.05,36.71
2,-0.03,0.98,0.01,38.04
2,0.14,0.83,0.07,38.04
2,0.04,0.99,0.11,42.23
2,0.04,0.99,0.09,41.51
2,-0.13,1.17,0.09,41.51
2,-0.07,1.04,0.05,41.37
2,-0.07,1.03,0.06,43.26
2,0.11,0.84,0.06,43.78
2,0.10,0.93,0.09,40.65
2,0.10,1.16,0.11,38.60
2,-0.10,1.16,0.06,44.37
2,-0.11,1.10,0.06,44.37
2,-0.12,0.87,0.06,41.43
2,0.07,0.87,0.08,36.03
2,0.12,0.89,0.08,36.03
2,-0.05,1.12,0.11,40.88
2,-0.05,1.07,0.06,42.32
2,-0.13,1.13,0.06,42.94
2,0.03,0.92,0.05,41.37
2,0.03,0.85,0.07,39.98
2,0.14,0.85,0.07,43.57
2,-0.00,1.05,0.11,43.57
2,-0.01,1.16,0.08,46.50
2,-0.14,1.16,0.12,43.68
2,-0.03,0.97,0.06,43.68
2,0.13,0.85,0.07,38.40
2,0.13,0.85,0.10,36.25
2,0.05,1.00,0.10,36.13
2,-0.13,1.16,0.10,39.26
2,-0.13,1.03,0.06,38.26
2,-0.07,1.03,0.06,45.90
2,0.10,0.84,0.07,45.90
2,0.10,0.94,0.09,35.91
2,0.10,0.94,0.10,42.52
2,-0.10,1.15,0.10,42.52
2,-0.10,1.09,0.06,38.54
2,-0.10,1.09,0.06,34.94
2,0.08,0.87,0.06,35.15
2,0.12,0.89,0.08,40.64
2,0.12,0.92,0.10,38.73
2,-0.05,1.11,0.10,37.67
2,-0.13,1.13,0.07,37.67
2,-0.13,0.92,0.06,46.55
2,0.03,0.92,0.02,38.65
2,0.13,0.85,0.08,38.65
2,-0.00,1.05,0.09,37.76
2,-0.00,1.05,0.09,39.21
2,-0.13,1.15,0.09,39.21
2,-0.02,0.98,0.05,42.00
2,-0.02,0.97,0.06,34.87
2,0.14,0.84,0.06,34.98
2,0.04,1.00,0.11,40.46
2,0.04,1.17,0.09,37.94
2,-0.12,1.17,0.12,38.78
2,-0.06,1.03,0.06,38.78
2,-0.08,0.86,0.07,40.29
2,0.11,0.86,0.10,39.65
2,0.09,0.94,0.10,39.65
2,-0.09,1.15,0.11,39.58
2,-0.09,1.14,0.07,38.64
2,-0.11,1.08,0.07,38.54
2,0.08,0.87,0.07,40.89
2,0.08,0.89,0.08,39.72
2,0.12,0.89,0.08,39.31
2,-0.06,1.11,0.11,39.31
2,-0.06,1.13,0.06,38.55
2,-0.13,1.13,0.12,43.63
2,0.03,0.92,0.06,43.63
2,0.13,0.86,0.07,44.75
2,0.13,0.86,0.11,37.13
2,-0.00,1.06,0.11,37.18
2,-0.13,1.16,0.08,41.88
2,-0.13,0.97,0.06,47.25
2,-0.01,0.97,0.06,42.01
2,0.13,0.85,0.07,42.01
2,0.16,1.00,0.09,37.29
2,0.03,1.00,0.10,40.55
2,-0.13,1.15,0.10,40.55
2,-0.06,1.03,0.07,41.87
2,-0.06,1.03,0.06,39.64
2,0.11,0.85,0.06,39.64
2,0.09,0.95,0.09,44.15
2,0.09,0.95,0.10,43.51
2,-0.10,1.14,0.10,39.14
2,-0.11,1.08,0.07,39.14
2,-0.11,0.88,0.06,36.79
2,0.07,0.88,0.02,42.52
2,0.11,0.89,0.08,42.52
2,0.07,1.10,0.11,39.43
2,-0.06,1.10,0.07,37.05
2,-0.12,1.13,0.07,37.05
2,0.04,0.93,0.06,42.12
2,0.04,0.92,0.08,40.22
2,0.13,0.86,0.08,40.34
2,-0.01,1.06,0.11,39.55
2,-0.01,1.15,0.08,39.93
2,-0.13,1.15,0.08,38.62
2,-0.02,0.98,0.06,38.62
2,-0.00,0.85,0.07,38.05
2,0.12,0.85,0.09,42.15
2,0.04,1.00,0.09,42.15
2,-0.12,1.15,0.09,43.09
2,-0.12,1.15,0.06,40.89
2,-0.05,1.02,0.06,41.03
2,0.11,0.85,0.07,47.30
2,0.11,0.94,0.09,44.42
2,0.07,0.94,0.09,42.23
2,-0.10,1.14,0.10,42.23
2,-0.09,1.08,0.06,40.54
2,-0.09,1.08,0.07,40.21
2,0.07,0.88,0.07,40.21
2,0.12,0.89,0.08,41.00
2,0.12,0.89,0.11,44.00
2,-0.06,1.10,0.11,44.22
2,-0.12,1.12,0.08,38.74
2,-0.12,1.12,0.06,38.65
2,0.04,0.93,0.06,38.57
2,0.12,0.87,0.08,38.57
2,0.10,1.04,0.09,38.91
2,-0.02,1.04,0.08,38.40
2,-0.14,1.14,0.08,38.40
2,-0.01,0.98,0.06,37.87
2,-0.01,0.98,0.07,42.33
2,0.12,0.85,0.07,42.33
2,0.04,1.00,0.09,40.86
2,0.04,0.96,0.09,38.39
2,-0.12,1.15,0.09,40.21
2,-0.06,1.02,0.06,40.21
2,-0.06,0.87,0.06,40.30
2,0.12,0.87,0.08,35.80
2,0.07,0.95,0.08,35.80
2,0.09,1.13,0.10,36.44
2,-0.09,1.13,0.07,42.53
2,-0.09,1.07,0.07,42.53
2,0.08,0.89,0.05,46.61
2,0.08,0.90,0.07,43.24
2,0.10,0.90,0.07,43.46
2,-0.06,1.10,0.11,39.55
2,-0.06,1.12,0.08,43.14
2,-0.12,1.12,0.08,41.01
2,0.03,0.92,0.06,41.01
2,0.05,0.87,0.07,35.27
2,0.12,0.87,0.10,47.73
2,-0.02,1.05,0.10,47.73
2,-0.12,1.14,0.08,43.47
2,-0.12,1.16,0.06,38.30
2,-0.01,0.97,0.06,38.20
2,0.12,0.86,0.07,39.77
2,0.12,1.00,0.10,39.32
2,0.03,1.00,0.10,46.02
2,-0.12,1.14,0.09,46.02
2,-0.12,1.02,0.06,37.20
2,-0.05,1.02,0.07,39.28
2,0.10,0.86,0.07,39.28
2,0.07,0.95,0.09,45.85
2,0.07,0.95,0.08,38.82
2,-0.10,1.13,0.08,38.45
2,-0.10,1.08,0.06,39.23
2,-0.10,1.06,0.07,41.01
2,0.07,0.88,0.07,40.68
2,0.09,0.91,0.09,40.68
2,0.12,1.10,0.09,39.94
2,-0.06,1.10,0.07,39.48
2,-0.11,1.11,0.07,39.48
2,0.05,0.93,0.07,43.84
2,0.05,0.93,0.08,36.87
2,0.12,0.87,0.08,36.87
2,-0.02,1.05,0.09,41.23
2,-0.02,1.01,0.08,37.88
2,-0.12,1.14,0.08,45.48
2,-0.01,0.97,0.06,45.48
2,-0.01,0.86,0.07,43.32
2,0.12,0.86,0.09,41.56
2,0.03,1.00,0.09,41.56
2,0.01,1.15,0.08,42.73
2,-0.12,1.15,0.06,42.33
2,-0.05,1.03,0.06,42.33
2,0.10,0.87,0.07,43.74
2,0.10,0.82,0.09,39.35
2,0.06,0.94,0.09,39.69
2,-0.10,1.13,0.09,38.12
2,-0.10,1.07,0.07,39.10
2,-0.07,1.07,0.07,37.18
2,0.08,0.89,0.06,37.18
2,0.10,0.91,0.08,40.82
2,0.10,0.91,0.09,41.13
2,-0.06,1.10,0.09,41.13
2,-0.11,1.11,0.07,41.70
2,-0.11,1.11,0.06,41.55
2,0.04,0.93,0.06,41.77
2,0.11,0.88,0.08,41.77
2,0.11,1.06,0.10,38.77
2,-0.03,1.06,0.10,42.67
2,-0.12,1.13,0.08,42.67
2,-0.07,0.97,0.06,43.07
2,-0.01,0.97,0.00,41.48
2,0.11,0.87,0.07,41.48
2,0.01,1.00,0.10,40.58
2,0.01,1.00,0.08,40.92
2,-0.12,1.14,0.08,41.41
2,-0.04,1.02,0.07,39.84
2,-0.04,1.06,0.07,38.90
2,0.10,0.87,0.07,39.84
2,0.05,0.95,0.10,39.84
2,0.05,1.13,0.09,33.96
2,-0.08,1.13,0.07,42.51
2,-0.08,1.06,0.07,42.51
2,0.07,0.90,0.06,35.14
2,0.07,0.90,0.08,41.00
2,0.09,0.91,0.08,41.00
2,-0.07,1.10,0.10,42.89
2,-0.07,1.11,0.08,40.92
3,0.11,0.87,0.07,41.41
3,0.11,0.87,0.10,40.96
3,0.02,1.00,0.10,40.96
3,-0.12,1.14,0.09,38.18
3,-0.12,1.14,0.07,43.52
3,-0.04,1.01,0.07,41.63
3,0.10,0.88,0.07,41.63
3,0.10,0.96,0.09,44.08
3,0.06,0.96,0.10,40.23
3,-0.10,1.13,0.10,40.23
3,-0.08,1.06,0.07,39.82
3,-0.08,1.06,0.06,42.91
3,0.08,0.90,0.06,42.91
3,0.09,0.92,0.08,42.00
3,0.09,0.91,0.09,40.04
3,-0.06,1.10,0.09,40.28
3,-0.09,1.10,0.07,43.41
3,-0.09,0.93,0.06,41.30
3,0.04,0.93,0.06,46.02
3,0.12,0.89,0.07,46.02
3,0.10,1.06,0.10,38.73
3,-0.02,1.06,0.08,38.08
3,-0.11,1.12,0.08,38.08
3,0.00,0.96,0.07,39.68
3,0.00,0.94,0.08,38.00
3,0.11,0.88,0.08,38.26
3,0.02,1.01,0.09,42.96
3,0.02,1.13,0.08,41.37
3,-0.12,1.13,0.08,35.19
3,-0.03,1.02,0.07,35.19
3,-0.02,0.88,0.07,41.07
3,0.10,0.88,0.09,41.65
3,0.05,0.96,0.09,41.65
3,-0.10,1.12,0.10,41.19
3,-0.10,1.12,0.06,41.35
3,-0.06,1.07,0.06,41.36
3,0.08,0.90,0.06,37.44
3,0.08,0.92,0.08,39.81
3,0.08,0.92,0.08,37.66
3,-0.06,1.09,0.10,37.66
3,-0.06,1.10,0.07,40.72
3,-0.09,1.10,0.07,38.47
3,0.04,0.93,0.07,38.47
3,0.11,0.89,0.08,39.54
3,0.11,0.89,0.09,39.14
3,-0.03,1.06,0.09,39.14
3,-0.12,1.11,0.08,42.40
3,-0.12,1.09,0.06,35.53
3,0.00,0.97,0.06,36.66
3,0.11,0.88,0.07,36.66
3,0.11,1.01,0.09,47.22
3,0.01,1.01,0.08,38.31
3,-0.10,1.12,0.08,38.31
3,-0.09,1.01,0.07,35.72
3,-0.03,1.01,0.06,46.25
3,0.10,0.88,0.06,46.25
3,0.05,0.96,0.09,36.40
3,0.05,1.00,0.09,41.18
3,-0.09,1.12,0.09,41.28
3,-0.07,1.06,0.07,41.28
3,-0.07,0.90,0.07,42.45
3,0.07,0.90,0.07,42.92
3,0.08,0.92,0.08,42.92
3,0.12,1.09,0.09,41.66
3,-0.07,1.09,0.07,35.75
3,-0.09,1.10,0.07,35.75
3,0.04,0.93,0.07,38.37
3,0.04,0.89,0.08,40.37
3,0.09,0.89,0.08,40.41
3,-0.03,1.06,0.09,40.41
3,-0.03,1.12,0.08,36.66
3,-0.10,1.12,0.08,40.80
3,0.00,0.97,0.07,40.80
3,0.04,0.88,0.08,41.29
3,0.10,0.88,0.10,41.18
3,0.00,1.01,0.10,41.18
3,-0.10,1.12,0.08,38.82
3,-0.10,1.12,0.07,38.94
3,-0.02,1.01,0.07,39.01
3,0.09,0.88,0.07,42.93
3,0.09,0.90,0.09,40.56
3,0.04,0.96,0.09,38.84
3,-0.10,1.11,0.09,38.84
3,-0.10,1.05,0.07,40.55
3,-0.07,1.05,0.07,38.74
3,0.08,0.90,0.07,38.74
3,0.07,0.92,0.09,38.47
3,0.07,0.92,0.10,37.42
3,-0.07,1.09,0.10,37.42
3,-0.09,1.09,0.08,40.11
3,-0.09,1.12,0.07,41.29
3,0.05,0.94,0.07,41.08
3,0.09,0.90,0.07,44.21
3,0.09,1.05,0.10,42.00
3,-0.03,1.05,0.07,38.31
3,-0.10,1.11,0.07,38.31
3,-0.11,0.97,0.06,40.31
3,0.02,0.97,0.08,36.63
3,0.10,0.88,0.08,36.63
3,-0.00,1.01,0.09,36.80
3,-0.00,1.06,0.08,45.79
3,-0.10,1.12,0.08,45.63
3,-0.02,1.02,0.08,42.50
3,-0.02,0.89,0.07,39.98
3,0.09,0.89,0.07,37.53
3,0.05,0.97,0.08,37.53
3,0.03,1.11,0.10,39.40
3,-0.09,1.11,0.07,41.90
3,-0.06,1.05,0.07,41.90
3,0.07,0.90,0.06,42.56
3,0.07,0.90,0.09,40.76
3,0.07,0.92,0.09,40.96
3,-0.07,1.09,0.10,41.75
3,-0.07,1.08,0.08,36.60
3,-0.09,1.08,0.08,41.96
3,0.04,0.93,0.07,41.96
3,0.03,0.91,0.08,38.91
3,0.09,0.91,0.09,43.14
3,-0.03,1.05,0.09,43.14
3,-0.09,1.11,0.08,46.87
3,-0.09,1.11,0.06,37.73
3,0.02,0.98,0.06,37.94
3,0.10,0.89,0.07,44.21
3,0.10,0.88,0.10,36.33
3,-0.00,1.01,0.10,40.48
3,-0.10,1.12,0.08,40.48
3,-0.10,1.01,0.08,44.38
3,-0.03,1.01,0.07,38.27
3,0.10,0.89,0.07,38.27
3,0.10,0.97,0.09,33.73
3,0.03,0.97,0.08,41.43
3,-0.09,1.11,0.08,41.43
3,-0.06,1.04,0.07,37.07
3,-0.06,1.03,0.07,37.17
3,0.07,0.90,0.07,37.20
3,0.07,0.93,0.09,37.99
3,0.07,1.09,0.09,41.54
3,-0.07,1.09,0.09,41.40
3,-0.08,1.09,0.07,41.40
3,-0.08,0.93,0.06,41.59
3,0.04,0.93,0.07,40.21
3,0.09,0.90,0.07,40.21
3,-0.02,1.05,0.09,40.98
3,-0.02,1.04,0.08,35.43
3,-0.09,1.10,0.08,35.39
3,0.02,0.98,0.07,36.18
3,0.02,0.89,0.07,34.93
3,0.10,0.89,0.07,41.17
3,-0.00,1.00,0.09,41.17
3,-0.03,1.11,0.08,37.73
3,-0.09,1.11,0.08,41.60
3,-0.02,1.01,0.08,41.60
3,0.10,0.90,0.08,39.46
3,0.10,0.90,0.09,43.65
3,0.04,0.97,0.09,43.65
3,-0.09,1.10,0.08,37.39
3,-0.09,1.04,0.07,38.11
3,-0.06,1.04,0.07,43.00
3,0.08,0.91,0.07,43.00
3,0.12,0.94,0.08,39.18
3,0.06,0.94,0.09,37.75
3,-0.07,1.09,0.09,37.75
3,-0.08,1.07,0.07,39.42
3,-0.08,1.07,0.07,37.93
3,0.05,0.94,0.07,37.93
3,0.09,0.91,0.08,44.61
3,0.09,0.93,0.09,43.26
3,-0.04,1.06,0.09,44.54
3,-0.09,1.10,0.08,44.54
3,-0.09,0.97,0.06,38.58
3,0.02,0.97,0.02,39.06
3,0.10,0.89,0.08,39.06
3,0.12,1.02,0.09,45.10
3,-0.00,1.02,0.08,40.86
3,-0.10,1.11,0.08,40.86
3,-0.02,1.00,0.07,40.79
3,-0.02,0.96,0.08,36.67
3,0.09,0.90,0.08,36.67
3,0.02,0.97,0.09,42.16
3,0.02,1.10,0.09,37.71
3,-0.09,1.10,0.09,37.44
3,-0.06,1.04,0.07,37.44
3,-0.04,0.91,0.08,36.25
3,0.08,0.91,0.08,40.38
3,0.05,0.94,0.08,40.38
3,-0.06,1.09,0.08,36.74
3,-0.06,1.07,0.09,37.78
3,-0.07,1.07,0.09,37.93
3,0.05,0.93,0.07,41.06
3,0.05,0.93,0.09,39.91
3,0.08,0.93,0.09,42.06
3,-0.03,1.05,0.09,42.06
3,-0.02,1.09,0.08,36.86
3,-0.09,1.09,0.07,40.13
3,0.02,0.97,0.07,40.13
3,0.10,0.90,0.07,38.12
3,0.10,0.90,0.10,38.09
3,-0.01,1.02,0.10,37.65
3,-0.10,1.10,0.09,43.13
3,-0.10,1.07,0.07,43.53
3,-0.02,1.01,0.07,45.33
3,0.08,0.90,0.07,45.33
3,0.08,0.98,0.09,42.22
3,0.02,0.98,0.10,35.38
3,-0.08,1.10,0.10,35.38
3,-0.04,1.04,0.07,40.27
3,-0.04,1.04,0.07,34.98
3,0.07,0.91,0.07,34.98
3,0.06,0.95,0.07,44.64
3,0.06,0.96,0.08,46.75
3,-0.06,1.08,0.08,46.29
3,-0.07,1.07,0.07,46.29
3,-0.07,0.93,0.07,39.32
3,0.05,0.93,0.08,34.64
3,0.08,0.91,0.08,34.64
3,0.09,1.06,0.09,39.21
3,-0.04,1.06,0.08,39.36
3,-0.10,1.09,0.08,39.36
3,0.02,0.97,0.07,42.61
3,0.02,0.96,0.07,46.05
3,0.09,0.90,0.07,45.44
3,-0.00,1.01,0.08,39.96
3,-0.00,1.11,0.08,41.78
3,-0.09,1.11,0.08,38.06
3,-0.02,1.01,0.07,38.06
3,-0.04,0.90,0.08,38.94
3,0.09,0.90,0.09,41.99
3,0.02,0.97,0.09,41.99
3,-0.09,1.10,0.07,44.05
3,-0.09,1.11,0.07,40.56
3,-0.04,1.05,0.07,40.26
3,0.07,0.91,0.07,44.96
3,0.07,0.95,0.08,37.14
4,-0.08,1.10,0.08,41.75
4,-0.08,1.09,0.07,37.59
4,0.01,0.96,0.07,38.01
4,0.09,0.90,0.08,39.58
4,0.09,1.01,0.09,40.20
4,-0.00,1.01,0.08,37.33
4,-0.10,1.10,0.08,37.33
4,-0.07,1.00,0.07,36.86
4,-0.01,1.00,0.08,35.29
4,0.08,0.90,0.08,35.29
4,0.02,0.98,0.09,47.10
4,0.02,0.97,0.08,42.26
4,-0.09,1.09,0.08,42.46
4,-0.04,1.04,0.07,40.90
4,-0.04,0.92,0.06,37.29
4,0.08,0.92,0.06,38.64
4,0.06,0.94,0.08,38.64
4,0.06,1.08,0.09,37.80
4,-0.07,1.08,0.07,36.51
4,-0.07,1.07,0.07,36.51
4,0.05,0.94,0.07,43.28
4,0.05,0.94,0.08,45.35
4,0.07,0.93,0.08,45.36
4,-0.03,1.06,0.09,36.74
4,-0.03,1.08,0.08,41.28
4,-0.08,1.08,0.08,39.36
4,0.01,0.97,0.07,39.36
4,0.03,0.91,0.07,36.51
4,0.09,0.91,0.09,35.94
4,-0.01,1.02,0.09,35.94
4,-0.09,1.10,0.08,39.35
4,-0.09,1.10,0.08,41.22
4,-0.01,0.99,0.08,41.07
4,0.08,0.91,0.08,40.28
4,0.08,0.92,0.08,45.23
4,0.02,0.98,0.08,40.32
4,-0.09,1.09,0.09,40.32
4,-0.09,1.04,0.07,39.48
4,-0.04,1.04,0.08,39.77
4,0.08,0.92,0.08,39.77
4,0.12,0.95,0.08,41.66
4,0.06,0.95,0.09,44.68
4,-0.07,1.08,0.09,44.68
4,-0.06,1.06,0.08,42.92
4,-0.06,1.06,0.08,45.65
4,0.06,0.93,0.08,46.06
4,0.08,0.92,0.08,42.15
4,0.08,1.05,0.09,41.93
4,-0.05,1.05,0.09,39.35
4,-0.08,1.09,0.08,39.35
4,-0.11,0.96,0.07,40.25
4,0.02,0.96,0.08,36.19
4,0.08,0.91,0.08,36.19
4,-0.00,1.02,0.09,41.54
4,-0.00,1.03,0.09,39.15
4,-0.09,1.09,0.09,39.32
4,-0.01,1.00,0.07,37.75
4,-0.01,0.92,0.07,41.14
4,0.09,0.92,0.07,41.79
4,0.01,0.97,0.09,41.79
4,0.05,1.09,0.08,41.18
4,-0.07,1.09,0.08,38.04
4,-0.04,1.03,0.08,38.04
4,0.08,0.92,0.08,35.93
