seconds, accX, accY, accZ, temp
1,0.07,0.93,0.08,44.04
1,-0.14,0.90,0.27,44.04
1,-0.19,1.07,0.16,40.21
1,-0.25,1.07,0.14,43.71
1,-0.12,0.80,0.14,43.71
1,0.13,1.25,0.03,44.64
1,0.13,1.20,0.03,42.84
1,0.16,1.01,0.03,42.56
1,-0.07,0.85,0.23,45.69
1,-0.07,1.10,0.19,46.96
1,-0.26,1.10,0.19,46.83
1,-0.16,0.80,0.14,46.83
1,-0.16,1.15,0.05,38.94
1,0.09,1.15,0.05,39.57
1,0.21,1.11,-0.01,39.57
1,-0.00,0.85,0.19,49.33
1,-0.00,0.85,0.23,46.23
1,-0.26,1.07,0.23,46.75
1,-0.21,0.88,0.15,44.40
1,-0.21,0.89,0.08,48.50
1,0.03,1.02,0.08,45.35
1,0.20,1.20,-0.04,45.35
1,0.20,0.87,0.14,42.65
1,0.04,0.87,0.13,40.56
1,-0.23,0.99,0.26,40.56
1,-0.22,0.98,0.14,40.66
1,-0.22,0.98,0.12,41.76
1,-0.01,0.91,0.12,41.76
1,0.17,1.26,-0.04,40.95
1,0.17,1.30,0.10,41.85
1,0.09,0.93,0.10,42.03
1,-0.16,0.90,0.26,40.47
1,-0.16,1.06,0.15,41.92
1,-0.23,1.06,0.15,39.78
1,-0.08,0.84,0.13,39.78
1,-0.08,1.24,0.01,44.63
1,0.11,1.24,0.00,45.55
1,0.17,1.02,0.06,45.55
1,-0.10,0.82,0.24,46.48
1,-0.10,0.82,0.17,41.53
1,-0.24,1.09,0.17,41.61
1,-0.14,0.82,0.14,36.13
1,-0.14,0.84,0.02,45.96
1,0.06,1.15,0.02,41.29
1,0.23,1.13,0.02,41.29
1,0.23,0.82,0.18,45.15
1,-0.04,0.82,0.17,45.21
1,-0.25,1.06,0.23,45.21
1,-0.18,0.86,0.16,42.13
1,-0.18,0.86,0.05,45.47
1,0.02,1.03,0.05,45.47
1,0.25,1.22,-0.02,41.65
1,0.25,1.24,0.14,45.75
1,0.01,0.86,0.14,45.93
1,-0.23,1.00,0.28,39.67
1,-0.23,0.94,0.15,39.35
1,-0.22,0.94,0.15,43.79
1,-0.02,0.90,0.09,43.79
1,-0.03,1.29,-0.02,42.95
1,0.22,1.29,0.09,44.78
1,0.05,0.92,0.09,44.78
1,-0.17,0.93,0.27,49.69
1,-0.17,0.90,0.16,48.50
1,-0.23,1.03,0.16,48.80
1,-0.09,0.83,0.12,40.18
1,-0.09,1.27,0.00,45.32
1,0.15,1.27,0.00,46.24
1,0.12,0.98,0.06,46.24
1,0.08,0.88,0.25,48.64
1,-0.11,0.88,0.23,44.68
1,-0.24,1.08,0.16,44.68
1,-0.14,0.80,0.14,43.09
1,-0.14,0.80,0.04,42.39
1,0.11,1.20,0.04,42.39
1,0.18,1.08,0.01,39.44
1,0.18,1.08,0.21,41.73
1,-0.04,0.83,0.21,41.04
1,-0.25,1.09,0.21,41.04
1,-0.25,0.83,0.14,45.39
1,-0.20,0.83,0.13,45.77
1,0.06,1.08,0.07,45.77
1,0.02,1.16,-0.01,49.22
1,0.21,1.16,0.17,41.90
1,0.01,0.85,0.17,41.90
1,-0.24,1.04,0.24,46.97
1,-0.24,1.06,0.15,44.44
1,-0.23,0.93,0.15,44.32
1,0.02,0.97,0.09,45.89
1,0.02,1.23,-0.02,40.48
1,0.18,1.23,-0.02,40.16
1,0.06,0.89,0.12,40.16
1,0.01,0.95,0.26,42.20
1,-0.18,0.95,0.27,43.34
1,-0.24,1.02,0.15,43.34
1,-0.05,0.88,0.12,44.95
1,-0.05,0.88,0.00,44.56
1,0.13,1.25,0.00,44.21
1,0.12,0.95,0.10,43.43
1,0.12,0.94,0.24,43.53
1,-0.13,0.88,0.24,40.66
1,-0.24,1.06,0.15,40.66
1,-0.24,0.84,0.13,42.97
1,-0.09,0.84,0.15,43.56
1,0.09,1.20,0.02,43.56
1,0.12,1.06,0.04,40.60
1,0.19,1.06,0.21,43.81
1,-0.06,0.84,0.21,43.81
1,-0.25,1.07,0.20,47.41
1,-0.25,1.09,0.14,45.08
1,-0.15,0.84,0.14,45.08
1,0.05,1.10,0.04,43.51
1,0.05,1.15,-0.01,49.01
1,0.24,1.15,-0.01,43.11
1,-0.01,0.85,0.18,43.11
1,-0.01,1.03,0.25,44.37
1,-0.26,1.03,0.13,44.70
1,-0.19,0.90,0.13,44.70
1,-0.00,0.97,0.07,41.89
1,-0.00,0.98,-0.02,47.21
1,0.22,1.23,-0.02,47.11
1,0.04,0.90,0.13,41.62
1,0.04,0.96,0.27,39.23
1,-0.21,0.96,0.27,41.70
1,-0.22,0.99,0.14,41.70
1,-0.19,0.88,0.10,41.86
1,-0.06,0.88,0.11,43.06
1,0.17,1.26,-0.01,43.06
1,0.09,0.96,0.09,43.81
1,0.09,0.96,0.26,46.15
1,-0.14,0.92,0.26,46.15
1,-0.21,1.06,0.16,43.66
1,-0.21,1.00,0.14,39.77
1,-0.12,0.82,0.14,45.02
1,0.12,1.22,0.02,45.02
1,0.12,1.03,0.05,43.98
1,0.17,1.03,0.03,47.06
1,-0.08,0.85,0.21,47.06
1,-0.09,1.09,0.19,40.61
1,-0.22,1.09,0.15,46.57
1,-0.17,0.83,0.15,46.57
2,0.02,1.02,0.12,52.40
2,0.20,1.21,-0.01,52.40
2,0.03,0.87,0.13,49.98
2,0.03,0.87,0.25,48.09
2,-0.20,1.00,0.25,48.09
2,-0.24,0.97,0.15,42.06
2,-0.24,0.99,0.11,44.55
2,-0.02,0.93,0.11,42.50
2,0.15,1.25,-0.01,42.50
2,0.15,0.92,0.09,43.10
2,0.07,0.92,0.07,42.98
2,-0.14,0.92,0.25,42.98
2,-0.17,1.05,0.13,43.08
2,-0.23,1.05,0.13,42.63
2,-0.07,0.85,0.13,42.63
2,0.11,1.23,0.02,41.62
2,0.11,1.24,0.06,50.92
2,0.15,0.99,0.06,51.41
2,-0.07,0.86,0.24,42.79
2,-0.07,1.07,0.17,49.20
2,-0.25,1.07,0.17,47.33
2,-0.12,0.84,0.13,47.33
2,-0.11,1.16,0.04,47.87
2,0.08,1.16,0.01,45.35
2,0.20,1.08,0.01,45.35
2,-0.02,0.85,0.20,46.14
2,-0.02,0.85,0.22,41.92
2,-0.25,1.04,0.22,42.03
2,-0.17,0.87,0.14,40.47
2,-0.17,0.86,0.06,40.82
2,0.02,1.05,0.06,42.08
2,0.20,1.17,-0.02,42.08
2,0.20,0.89,0.15,49.52
2,0.04,0.89,0.13,42.93
2,-0.23,0.99,0.25,42.93
2,-0.21,0.94,0.15,42.44
2,-0.21,0.94,0.09,41.16
2,-0.03,0.94,0.09,41.16
2,0.17,1.23,-0.02,46.90
2,0.17,1.24,0.11,42.82
2,0.06,0.93,0.11,42.34
2,-0.17,0.93,0.26,43.13
2,-0.17,1.02,0.15,42.26
2,-0.22,1.02,0.15,44.17
2,-0.08,0.86,0.12,44.17
2,-0.12,1.23,0.00,43.26
2,0.13,1.23,0.02,48.24
2,0.13,1.00,0.08,48.24
2,-0.11,0.88,0.24,40.68
2,-0.11,0.88,0.17,42.12
2,-0.22,1.07,0.17,42.22
2,-0.14,0.82,0.14,43.79
2,-0.14,0.86,0.03,43.42
2,0.09,1.17,0.03,49.32
2,0.19,1.08,0.05,49.32
2,0.19,0.86,0.19,39.55
2,-0.05,0.86,0.20,44.16
2,-0.23,1.07,0.20,44.16
2,-0.19,0.85,0.13,43.07
2,-0.19,0.85,0.05,45.60
2,0.04,1.06,0.05,45.60
2,0.22,1.16,-0.00,45.78
2,0.22,1.18,0.15,45.34
2,-0.00,0.86,0.15,45.14
2,-0.21,1.03,0.24,42.79
2,-0.21,0.92,0.14,45.67
2,-0.21,0.92,0.15,48.30
2,-0.00,0.96,0.08,48.30
2,-0.01,1.23,-0.00,44.12
2,0.18,1.23,0.11,48.94
2,0.04,0.89,0.11,48.94
2,-0.17,0.96,0.26,37.76
2,-0.17,0.94,0.15,44.43
2,-0.24,1.00,0.15,44.32
2,-0.06,0.88,0.11,52.16
2,-0.06,1.25,0.01,45.68
2,0.13,1.25,0.01,47.79
2,0.10,0.95,0.08,47.79
2,0.08,0.90,0.23,50.06
2,-0.10,0.90,0.22,43.41
2,-0.23,1.06,0.16,43.41
2,-0.11,0.84,0.12,43.77
2,-0.11,0.84,0.03,48.01
2,0.09,1.20,0.03,47.98
2,0.16,1.03,0.04,39.37
2,0.16,1.06,0.21,46.69
2,-0.04,0.87,0.21,51.92
2,-0.24,1.05,0.20,51.92
2,-0.24,0.85,0.13,51.55
2,-0.15,0.85,0.18,43.50
2,0.05,1.11,0.05,43.50
2,0.01,1.12,0.01,42.91
2,0.20,1.12,0.18,46.87
2,0.01,0.88,0.18,46.87
2,-0.24,1.02,0.24,43.39
2,-0.24,1.03,0.14,43.51
2,-0.20,0.90,0.14,43.58
2,0.00,1.00,0.09,42.02
2,0.00,1.18,-0.01,46.40
2,0.18,1.18,-0.01,46.39
2,0.05,0.92,0.13,46.39
2,0.05,0.97,0.26,40.29
2,-0.20,0.97,0.28,45.25
2,-0.21,0.98,0.15,45.25
2,-0.04,0.92,0.11,49.77
2,-0.04,0.92,-0.01,41.50
2,0.13,1.21,-0.01,42.11
2,0.11,0.97,0.10,46.81
2,0.11,0.98,0.24,46.25
2,-0.14,0.92,0.24,45.95
2,-0.22,1.04,0.17,45.95
2,-0.22,0.85,0.13,44.55
2,-0.10,0.85,0.14,40.84
2,0.09,1.19,0.01,40.84
2,0.17,1.04,0.07,47.77
2,0.17,1.04,0.21,39.62
2,-0.08,0.88,0.21,39.62
2,-0.22,1.06,0.18,47.25
2,-0.22,1.09,0.15,44.61
2,-0.16,0.84,0.15,45.35
2,0.05,1.10,0.04,46.92
2,0.05,1.12,0.02,40.93
2,0.21,1.12,0.02,44.07
2,-0.02,0.87,0.17,44.07
2,-0.03,1.05,0.22,46.68
2,-0.22,1.05,0.14,42.75
2,-0.19,0.89,0.14,42.75
2,0.01,1.01,0.07,38.05
2,0.01,1.00,0.00,45.05
2,0.20,1.19,0.00,44.86
2,0.03,0.88,0.13,44.08
2,0.03,1.00,0.26,43.35
2,-0.19,1.00,0.26,42.54
2,-0.21,0.97,0.14,42.54
2,-0.22,0.93,0.10,42.81
2,-0.03,0.93,0.07,50.03
2,0.17,1.23,0.01,50.03
2,0.06,0.93,0.10,43.37
2,0.06,0.93,0.25,47.37
2,-0.13,0.94,0.25,47.37
2,-0.21,1.04,0.14,39.53
2,-0.21,1.05,0.11,41.02
2,-0.09,0.86,0.11,43.18
2,0.12,1.23,0.02,43.18
2,0.12,0.99,0.06,41.60
2,0.12,0.99,0.11,47.15
2,-0.07,0.88,0.24,47.15
2,-0.10,1.06,0.16,48.23
2,-0.22,1.06,0.12,41.19
2,-0.13,0.86,0.12,41.19
2,0.08,1.16,0.05,46.47
2,0.08,1.14,0.02,43.06
2,0.17,1.07,0.02,43.69
2,-0.03,0.86,0.21,47.60
2,-0.03,1.04,0.21,44.13
2,-0.23,1.04,0.21,42.45
2,-0.19,0.87,0.13,42.45
2,-0.16,1.06,0.07,43.94
2,0.03,1.06,0.07,41.47
2,0.18,1.15,0.00,41.47
2,0.03,0.89,0.16,45.58
2,0.03,0.89,0.24,40.31
2,-0.21,1.00,0.24,40.11
2,-0.21,0.94,0.15,45.60
2,-0.21,0.90,0.09,44.74
2,-0.01,0.96,0.09,46.26
2,0.15,1.20,-0.01,46.26
2,0.15,0.94,0.12,44.36
2,0.06,0.94,0.06,42.30
2,-0.16,0.95,0.25,42.30
2,-0.21,1.00,0.16,43.85
2,-0.21,1.00,0.12,45.69
2,-0.07,0.89,0.12,45.69
2,0.09,1.20,0.01,44.00
2,0.09,1.25,0.08,44.81
2,0.13,1.00,0.08,44.95
2,-0.10,0.90,0.23,42.60
2,-0.10,1.05,0.18,47.91
2,-0.21,1.05,0.18,42.15
2,-0.12,0.86,0.13,42.15
2,-0.12,1.14,0.03,43.39
2,0.07,1.14,0.04,43.21
2,0.19,1.08,0.04,43.21
2,-0.04,0.88,0.20,42.56
2,-0.04,0.88,0.21,46.03
2,-0.22,1.06,0.21,45.49
2,-0.17,0.87,0.13,42.35
2,-0.17,1.05,0.06,41.52
2,0.01,1.05,0.06,39.89
2,0.21,1.14,0.02,39.89
2,0.20,0.88,0.15,42.21
2,0.01,0.88,0.17,45.65
2,-0.21,1.02,0.23,45.65
2,-0.20,0.93,0.14,44.41
2,-0.20,0.93,0.07,45.60
2,-0.02,0.96,0.07,45.72
2,0.18,1.19,0.01,42.58
2,0.18,1.22,0.12,38.65
2,0.04,0.90,0.12,42.62
2,-0.16,0.96,0.25,42.62
2,-0.16,1.00,0.15,43.00
2,-0.21,1.00,0.17,46.01
2,-0.08,0.89,0.10,46.01
2,-0.12,1.23,0.01,41.24
2,0.13,1.23,0.08,46.30
2,0.09,0.96,0.08,46.30
2,-0.10,0.91,0.24,45.58
2,-0.10,0.92,0.15,45.74
2,-0.21,1.05,0.15,46.03
2,-0.12,0.86,0.12,43.68
2,-0.12,1.19,0.04,39.79
2,0.10,1.19,0.04,41.91
2,0.15,1.04,0.05,41.91
2,0.13,0.87,0.23,43.80
2,-0.06,0.87,0.19,40.42
2,-0.21,1.05,0.19,40.42
2,-0.16,0.86,0.12,38.94
2,-0.16,0.86,0.06,47.93
2,0.05,1.10,0.06,47.75
2,0.18,1.11,0.03,48.53
2,0.18,1.06,0.17,40.62
2,0.00,0.88,0.17,41.93
2,-0.22,1.02,0.23,41.93
2,-0.20,0.90,0.13,42.60
2,-0.20,0.90,0.14,42.34
2,0.01,1.01,0.08,42.34
2,0.16,1.17,0.00,48.45
2,0.16,1.17,0.14,50.09
2,0.05,0.91,0.14,50.09
2,-0.18,0.97,0.25,43.35
2,-0.18,0.96,0.15,40.87
2,-0.22,0.96,0.15,40.70
2,-0.04,0.93,0.10,43.05
3,0.07,1.18,0.02,40.06
3,0.15,1.02,0.07,40.84
3,0.15,1.02,0.21,41.46
3,-0.07,0.90,0.21,36.49
3,-0.23,1.05,0.19,36.49
3,-0.23,0.87,0.13,43.26
3,-0.14,0.87,0.17,45.96
3,0.03,1.12,0.04,45.96
3,0.01,1.09,0.02,39.63
3,0.19,1.09,0.17,39.52
3,-0.00,0.89,0.17,39.52
3,-0.22,1.04,0.22,43.03
3,-0.22,1.02,0.14,42.95
3,-0.18,0.90,0.14,42.35
3,-0.01,1.02,0.06,43.92
3,-0.01,1.16,0.00,43.34
3,0.18,1.16,0.00,42.86
3,0.03,0.91,0.14,42.86
3,0.06,1.00,0.24,41.65
3,-0.19,1.00,0.21,42.98
3,-0.20,0.97,0.14,42.98
3,-0.04,0.94,0.09,48.54
3,-0.04,0.94,-0.00,40.80
3,0.15,1.20,-0.00,41.37
3,0.08,0.93,0.10,42.16
3,0.08,0.94,0.23,44.50
3,-0.14,0.94,0.23,44.65
3,-0.20,1.04,0.15,44.65
3,-0.22,0.89,0.11,45.08
3,-0.10,0.89,0.08,43.28
3,0.10,1.20,0.02,43.28
3,0.11,0.99,0.08,45.38
3,0.11,0.99,0.22,39.20
3,-0.09,0.89,0.22,39.20
3,-0.20,1.05,0.18,41.90
3,-0.20,1.06,0.12,44.24
3,-0.15,0.87,0.12,44.43
3,0.08,1.15,0.04,45.22
3,0.08,1.08,0.04,49.84
3,0.17,1.08,0.04,37.96
3,-0.03,0.86,0.19,37.96
3,-0.02,1.04,0.21,40.91
3,-0.20,1.04,0.20,46.01
3,-0.18,0.88,0.13,46.01
3,0.03,1.06,0.05,44.00
3,0.03,1.02,0.02,46.58
3,0.18,1.14,0.02,46.83
3,0.03,0.89,0.15,40.56
3,0.03,1.00,0.23,44.72
3,-0.18,1.00,0.23,45.15
3,-0.21,0.94,0.14,45.15
3,-0.20,0.96,0.08,43.72
3,-0.02,0.96,0.07,49.24
3,0.14,1.19,0.01,49.24
3,0.06,0.92,0.11,44.98
3,0.06,0.92,0.25,43.49
3,-0.14,0.96,0.25,43.52
3,-0.23,1.00,0.15,49.78
3,-0.23,0.96,0.12,52.57
3,-0.06,0.90,0.12,44.85
3,0.10,1.20,0.02,44.85
3,0.10,0.98,0.08,40.03
3,0.11,0.98,0.11,40.37
3,-0.09,0.92,0.24,40.37
3,-0.10,1.03,0.17,39.82
3,-0.22,1.03,0.12,41.13
3,-0.11,0.86,0.12,41.13
3,0.06,1.16,0.03,36.67
3,0.06,1.17,0.04,45.89
3,0.16,1.05,0.04,45.58
3,-0.03,0.90,0.20,47.93
3,-0.03,1.04,0.20,38.90
3,-0.22,1.04,0.20,43.04
3,-0.16,0.88,0.13,43.04
3,-0.16,1.08,0.07,36.60
3,0.03,1.08,0.07,40.84
3,0.18,1.12,0.01,40.84
3,0.02,0.90,0.17,45.40
3,0.02,0.90,0.22,41.41
3,-0.21,1.02,0.22,41.14
3,-0.19,0.93,0.14,39.57
3,-0.19,0.91,0.08,40.82
3,-0.02,0.97,0.08,40.00
3,0.16,1.16,0.01,40.00
3,0.16,0.92,0.14,43.12
3,0.06,0.92,0.17,45.42
3,-0.16,0.96,0.24,45.42
3,-0.19,1.00,0.15,46.00
3,-0.19,1.00,0.11,42.51
3,-0.06,0.92,0.11,42.51
3,0.12,1.19,0.01,43.78
3,0.12,1.22,0.11,48.18
3,0.10,0.97,0.11,48.44
3,-0.11,0.92,0.23,46.87
3,-0.11,1.04,0.16,42.98
3,-0.20,1.04,0.16,44.39
3,-0.11,0.88,0.11,44.39
3,-0.12,1.16,0.04,48.43
3,0.07,1.16,0.00,43.93
3,0.15,1.04,0.06,43.93
3,-0.05,0.88,0.21,38.38
3,-0.05,0.92,0.19,42.93
3,-0.19,1.04,0.19,42.46
3,-0.16,0.87,0.13,44.03
3,-0.16,1.10,0.06,45.30
3,0.04,1.10,0.06,46.06
3,0.17,1.10,0.03,46.06
3,0.13,0.88,0.17,55.17
3,0.00,0.88,0.16,42.89
3,-0.20,1.03,0.22,42.89
3,-0.19,0.91,0.14,43.75
3,-0.19,0.91,0.07,42.95
3,-0.00,1.00,0.07,42.42
3,0.17,1.18,0.02,45.56
3,0.17,1.16,0.14,43.67
3,0.04,0.91,0.14,40.24
3,-0.16,0.98,0.24,40.24
3,-0.16,0.97,0.16,46.68
3,-0.21,0.97,0.17,49.62
3,-0.05,0.92,0.11,49.62
3,-0.06,1.20,0.02,45.33
3,0.13,1.20,0.10,49.84
3,0.08,0.95,0.10,49.84
3,-0.11,0.94,0.25,45.99
3,-0.11,0.95,0.16,50.66
3,-0.22,1.02,0.16,50.61
3,-0.10,0.88,0.12,42.78
3,-0.10,1.18,0.03,43.23
3,0.08,1.18,0.03,44.59
3,0.13,1.01,0.05,44.59
3,0.14,0.90,0.22,40.25
3,-0.05,0.90,0.24,42.47
3,-0.21,1.04,0.17,42.47
3,-0.14,0.87,0.12,41.13
3,-0.14,0.87,0.05,41.96
3,0.05,1.12,0.05,42.03
3,0.17,1.07,0.04,47.52
3,0.17,1.09,0.18,45.67
3,0.00,0.90,0.18,38.58
3,-0.22,1.04,0.21,38.58
3,-0.22,0.90,0.13,49.32
3,-0.17,0.90,0.13,46.03
3,0.01,1.04,0.07,46.03
3,0.17,1.13,0.01,35.55
3,0.17,1.13,0.15,44.12
3,0.04,0.91,0.15,44.12
3,-0.19,0.99,0.24,46.12
3,-0.19,0.96,0.14,42.58
3,-0.19,0.96,0.14,42.90
3,-0.04,0.95,0.09,39.76
3,-0.04,1.17,0.01,41.34
3,0.12,1.17,0.01,39.12
3,0.08,0.94,0.12,39.12
3,0.11,0.94,0.25,42.58
3,-0.14,0.94,0.21,40.59
3,-0.21,1.01,0.15,40.59
3,-0.08,0.91,0.12,43.77
3,-0.08,0.93,0.02,46.22
3,0.08,1.18,0.02,46.64
3,0.12,1.00,0.08,45.86
3,0.12,0.90,0.21,39.92
3,-0.08,0.90,0.21,41.01
3,-0.20,1.04,0.18,41.01
3,-0.19,0.88,0.13,45.56
3,-0.13,0.88,0.17,46.91
3,0.05,1.13,0.04,46.91
3,0.18,1.08,0.05,52.21
3,0.18,1.08,0.19,44.77
3,-0.03,0.88,0.19,44.77
3,-0.19,1.04,0.20,38.09
3,-0.19,1.03,0.12,48.79
3,-0.17,0.90,0.12,42.99
3,0.01,1.04,0.05,42.99
3,0.01,1.14,0.03,43.93
3,0.18,1.14,0.02,48.77
3,0.01,0.89,0.15,48.77
3,0.01,1.00,0.23,43.63
3,-0.18,1.00,0.14,48.24
3,-0.19,0.94,0.14,48.24
3,-0.03,0.97,0.08,40.47
3,-0.03,0.99,0.02,40.80
3,0.14,1.18,0.02,40.67
3,0.04,0.93,0.11,46.94
3,0.04,0.95,0.23,48.64
3,-0.14,0.95,0.23,40.04
3,-0.20,0.99,0.16,40.04
3,-0.21,0.90,0.11,47.91
3,-0.08,0.90,0.09,48.41
3,0.10,1.20,0.03,48.41
3,0.09,0.98,0.09,42.67
3,0.09,0.98,0.23,36.42
3,-0.09,0.92,0.23,36.45
3,-0.20,1.02,0.17,43.50
3,-0.20,1.06,0.11,40.32
3,-0.12,0.87,0.11,42.95
3,0.07,1.16,0.05,42.95
3,0.07,1.04,0.05,40.06
3,0.14,1.04,0.00,39.43
3,-0.02,0.91,0.19,39.43
3,-0.21,1.04,0.20,47.37
3,-0.21,1.04,0.13,42.29
3,-0.17,0.89,0.13,42.29
3,0.03,1.08,0.07,42.63
3,0.03,1.11,0.03,37.34
3,0.16,1.11,0.03,37.31
3,0.02,0.91,0.17,47.50
3,0.02,1.01,0.22,45.86
3,-0.19,1.01,0.22,43.21
3,-0.19,0.93,0.15,43.21
3,-0.20,1.00,0.08,40.88
3,-0.01,1.00,0.07,49.78
3,0.14,1.15,0.01,49.78
3,0.05,0.93,0.14,44.98
3,0.05,0.91,0.22,46.51
3,-0.15,0.98,0.22,46.30
3,-0.20,0.98,0.14,47.08
3,-0.20,0.93,0.12,42.85
3,-0.06,0.93,0.12,40.13
3,0.10,1.18,0.02,40.13
3,0.10,0.97,0.10,44.33
3,0.10,0.97,0.10,41.17
3,-0.10,0.93,0.23,41.17
3,-0.20,1.03,0.15,44.31
3,-0.20,1.03,0.11,42.19
3,-0.10,0.90,0.11,42.19
3,0.06,1.14,0.04,39.30
3,0.06,1.16,0.07,44.64
3,0.15,1.03,0.07,42.19
3,-0.06,0.90,0.20,42.19
3,-0.06,1.04,0.18,44.96
3,-0.20,1.04,0.18,51.25
3,-0.14,0.90,0.12,51.25
3,-0.16,1.09,0.05,41.77
4,0.16,1.15,0.02,42.30
4,0.16,0.91,0.15,47.59
4,0.03,0.91,0.17,47.22
4,-0.16,0.98,0.23,47.22
4,-0.14,0.97,0.15,40.02
4,-0.20,0.97,0.10,53.28
4,-0.05,0.94,0.10,53.28
4,0.12,1.19,0.02,44.00
4,0.12,1.20,0.10,42.98
4,0.08,0.95,0.10,42.87
4,-0.13,0.94,0.23,38.17
4,-0.13,1.02,0.15,44.05
4,-0.20,1.02,0.15,41.00
4,-0.10,0.89,0.11,41.00
4,-0.10,1.17,0.04,46.82
4,0.09,1.17,0.01,43.36
4,0.12,1.01,0.07,43.36
4,-0.06,0.91,0.22,41.13
4,-0.06,0.91,0.19,38.84
4,-0.20,1.04,0.19,38.49
4,-0.14,0.88,0.12,43.19
4,-0.14,0.88,0.05,38.47
4,0.06,1.13,0.05,42.82
4,0.15,1.07,0.04,42.82
4,0.18,0.90,0.18,48.51
4,-0.01,0.90,0.15,41.62
4,-0.19,1.03,0.21,41.62
4,-0.18,0.91,0.13,43.80
4,-0.18,0.91,0.07,38.59
4,0.02,1.03,0.07,38.59
4,0.15,1.12,0.02,44.54
4,0.15,1.10,0.15,46.74
4,0.03,0.91,0.15,46.74
4,-0.16,0.99,0.22,49.09
4,-0.16,0.96,0.14,48.45
4,-0.20,0.96,0.14,43.86
4,-0.03,0.97,0.10,43.86
4,-0.00,1.17,0.02,42.03
4,0.12,1.17,0.11,41.13
4,0.07,0.94,0.11,41.13
4,-0.12,0.95,0.23,42.78
4,-0.12,0.94,0.14,54.85
4,-0.20,1.00,0.14,54.88
4,-0.09,0.92,0.11,47.05
4,-0.09,1.16,0.03,44.25
4,0.08,1.16,0.03,44.42
4,0.11,0.99,0.09,44.42
4,0.12,0.91,0.21,43.78
4,-0.07,0.91,0.22,44.31
4,-0.20,1.03,0.15,44.31
4,-0.12,0.90,0.12,43.15
4,-0.12,0.90,0.05,48.95
4,0.04,1.12,0.05,48.95
4,0.15,1.06,0.05,41.90
4,0.15,1.03,0.19,44.91
4,-0.02,0.90,0.19,47.12
4,-0.19,1.03,0.20,47.12
4,-0.19,0.91,0.12,46.25
4,-0.16,0.91,0.12,41.08
