seconds, accX, accY, accZ, temp
1,-0.11,0.81,2.96,42.36
1,-0.16,0.55,3.12,42.36
1,-0.15,1.15,-1.42,44.08
1,-0.27,1.15,-3.48,44.03
1,-0.14,1.49,-3.48,44.03
1,-0.08,0.95,-1.23,41.48
1,-0.08,0.94,1.94,37.77
1,-0.10,1.01,1.94,38.04
1,-0.26,0.50,3.38,43.52
1,-0.26,1.14,0.46,43.71
1,-0.17,1.14,0.46,41.43
1,-0.15,1.30,-2.77,41.43
1,-0.16,1.14,-2.53,46.64
1,-0.10,1.14,-2.51,41.28
1,-0.11,1.10,0.55,41.28
1,-0.06,0.41,4.39,39.92
1,-0.06,0.41,1.67,43.40
1,-0.21,1.02,1.67,43.64
1,-0.13,1.03,-1.70,45.99
1,-0.13,1.05,-3.17,38.46
1,-0.11,1.30,-3.17,42.64
1,-0.10,1.19,-0.98,42.64
1,-0.12,0.48,3.13,41.27
1,-0.06,0.48,3.18,46.93
1,-0.26,0.93,2.36,46.93
1,-0.99,0.06,0.46,40.39
1,-0.99,0.06,-3.10,40.82
1,-0.15,1.33,-3.10,40.82
2,-0.11,1.28,-2.89,41.71
2,-0.08,0.88,0.11,41.71
2,-0.08,0.76,2.79,40.15
2,-0.08,0.76,2.83,42.97
2,-0.18,0.58,2.83,42.85
2,-0.29,1.13,-1.34,44.42
2,-0.29,1.19,-2.95,38.90
2,-0.11,1.19,-2.95,38.48
2,-0.11,1.13,-1.45,38.48
2,-0.08,0.94,1.66,37.16
2,-0.14,0.94,1.64,41.67
2,-0.20,0.50,3.45,41.67
2,-0.29,1.12,-0.02,40.88
2,-0.29,1.12,-2.26,39.05
2,-0.14,1.12,-2.26,39.05
2,-0.11,1.29,-2.65,40.81
2,-0.11,1.30,0.65,39.06
2,-0.10,0.99,0.65,41.18
2,-0.04,0.57,3.54,41.18
2,-0.04,0.98,1.69,38.68
2,-0.20,0.98,1.70,37.97
2,0.46,1.69,-1.05,37.97
2,0.44,1.37,-3.19,46.34
2,-0.12,1.37,-0.77,44.01
2,-0.10,1.08,-0.77,44.01
2,0.00,0.88,2.59,48.30
2,0.00,0.90,2.48,39.88
2,-0.27,0.84,2.48,39.58
2,-0.26,0.60,0.83,38.80
2,-0.26,1.43,-3.00,39.01
2,-0.15,1.43,-3.00,38.11
2,-0.10,1.11,-1.87,38.11
2,-0.09,0.86,1.30,39.76
2,-0.09,0.86,3.44,44.91
2,-0.16,0.72,3.44,44.91
2,-0.19,0.73,1.50,45.05
2,-0.19,0.71,-2.18,42.03
2,-0.17,1.33,-2.18,41.74
2,-0.11,1.14,-2.55,42.52
2,-0.11,1.05,-0.18,40.98
2,-0.10,1.05,-0.18,44.01
2,-0.00,0.75,3.04,44.01
2,-0.01,0.65,2.50,38.15
2,-0.20,0.65,2.56,41.14
2,-0.33,1.13,-1.13,41.14
2,-0.10,1.15,-2.61,44.42
2,-0.10,1.15,-1.59,38.29
2,-0.12,1.24,-1.59,37.67
2,-0.11,0.81,1.85,43.16
2,-0.11,0.81,3.39,42.60
2,-0.14,0.62,3.39,34.60
2,-0.25,1.07,0.18,34.60
2,-0.26,1.08,-2.02,41.92
2,-0.13,1.08,-2.04,40.58
2,-0.12,1.37,-2.60,40.58
2,-0.08,0.87,0.69,40.92
2,-0.08,0.87,2.96,40.95
2,-0.05,0.77,2.96,40.95
2,-0.21,0.91,1.67,40.67
2,-0.21,0.91,-1.16,39.63
2,-0.17,0.91,-1.16,39.33
2,-0.13,1.44,-3.00,43.24
2,-0.13,0.96,-0.60,42.67
2,-0.09,0.96,-0.56,45.20
2,-0.10,0.89,2.19,45.20
2,-0.08,0.80,2.44,41.53
2,-0.21,0.80,0.44,45.38
2,-0.81,0.20,0.44,45.38
2,-0.14,1.39,-2.73,36.66
2,-0.14,1.44,-1.69,40.53
2,-0.10,1.06,-1.69,40.07
2,-0.10,0.97,1.03,47.12
2,-0.10,0.71,3.05,46.74
2,-0.10,0.71,3.05,42.71
2,-0.20,0.82,1.29,42.71
2,-0.23,1.28,-1.89,47.07
2,-0.17,1.28,-1.93,41.56
2,-0.10,1.12,-2.37,41.56
2,-0.11,1.14,-0.36,37.69
2,-0.11,1.15,2.72,40.57
2,-0.11,0.65,2.72,40.14
2,-0.19,0.79,2.16,42.49
2,-0.19,1.11,-0.75,40.34
2,-0.18,1.11,-0.75,40.48
2,-0.11,1.17,-2.44,40.48
2,-0.11,1.25,-1.60,45.24
2,-0.11,1.25,-1.57,40.47
2,-0.10,0.74,1.87,40.47
2,-0.16,0.73,3.06,42.18
2,-0.16,0.73,0.88,40.45
2,-0.15,0.98,0.88,40.42
2,-0.13,1.16,-1.96,43.55
2,-0.13,1.14,-2.44,41.19
2,-0.11,1.33,-2.44,43.28
2,-0.10,0.85,0.67,43.28
2,-0.10,0.75,2.64,38.44
2,-0.07,0.75,2.67,46.42
2,-0.17,0.82,1.80,46.42
2,-0.18,1.08,-1.07,42.15
2,-0.18,1.08,-2.73,37.93
2,-0.12,1.35,-2.73,37.93
2,-0.11,0.97,-0.61,46.26
2,-0.11,0.95,1.93,42.39
2,-0.12,0.89,1.93,42.60
2,-0.18,0.67,2.84,38.68
2,-0.18,0.83,0.10,46.74
2,-0.30,0.83,0.07,40.94
2,-0.15,1.31,-2.43,40.94
2,-0.17,1.08,-1.66,39.75
2,-0.10,1.08,0.86,40.22
2,-0.11,1.01,0.86,40.22
2,-0.12,0.59,2.96,41.04
2,-0.12,0.59,1.35,42.91
2,-0.15,0.91,1.35,42.38
2,-0.16,1.20,-1.59,40.03
2,-0.16,1.18,-2.31,39.78
2,-0.12,1.18,-2.31,39.41
2,-0.11,1.12,-0.35,39.41
2,-0.07,0.76,2.57,42.06
2,-0.07,0.76,2.58,39.64
2,-0.18,0.83,2.15,39.64
2,-0.18,0.99,-0.49,43.81
2,-0.18,0.99,-2.39,43.91
2,-0.11,1.21,-2.39,44.35
2,-0.12,1.23,-1.46,44.35
2,-0.12,0.74,1.71,40.50
2,-0.09,0.74,1.71,39.04
2,-0.12,0.83,2.55,39.04
2,-0.11,0.89,0.91,37.08
2,-0.18,0.89,0.89,41.52
2,-0.15,1.19,-1.92,41.52
2,-0.11,1.28,-2.19,40.33
2,-0.11,1.28,0.54,42.39
2,-0.11,0.87,0.54,42.55
2,-0.12,0.82,2.43,37.85
2,-0.12,0.81,1.94,47.36
2,-0.16,0.75,1.94,35.21
2,-0.18,1.13,-1.06,35.21
2,-0.18,1.26,-2.42,40.19
2,-0.13,1.26,-2.38,39.54
2,-0.09,1.02,-0.69,39.54
2,-0.12,0.92,1.80,43.06
2,-0.12,0.92,2.65,37.60
2,-0.15,0.66,2.65,37.60
2,-0.18,1.00,0.01,44.31
2,-0.18,1.03,-2.10,40.97
2,-0.14,1.22,-2.10,40.71
2,-0.12,1.13,-1.68,44.63
2,-0.12,0.98,0.82,40.06
2,-0.10,0.98,0.84,40.89
2,-0.09,0.64,2.77,40.89
2,-0.11,0.95,1.19,39.79
2,-0.17,0.95,-1.31,39.79
2,-0.15,1.09,-1.31,39.79
2,-0.12,1.23,-2.26,45.73
2,-0.12,1.24,-0.28,41.01
2,-0.10,1.05,-0.28,40.84
2,-0.12,0.75,2.35,43.19
2,-0.12,0.88,2.01,42.24
2,-0.17,0.88,2.01,39.35
2,-0.17,0.95,-0.24,39.35
2,-0.13,1.26,-2.33,43.22
2,-0.13,1.26,-2.34,43.46
2,-0.11,1.15,-1.28,43.46
2,-0.10,0.81,1.50,47.57
2,-0.10,0.81,2.42,44.21
2,-0.15,0.85,2.42,44.45
2,-0.17,0.82,0.88,41.32
2,-0.17,1.23,-1.86,38.93
2,-0.14,1.23,-1.86,46.12
2,-0.12,1.19,-1.95,46.12
2,-0.10,0.95,0.37,46.11
2,-0.10,0.95,0.37,41.22
2,-0.12,0.84,2.31,41.22
2,-0.15,0.76,1.87,39.65
2,-0.15,0.76,-0.99,45.97
2,-0.16,1.15,-0.99,45.97
2,-0.12,1.19,-2.17,40.04
2,-0.12,1.21,-0.79,38.84
2,-0.11,1.08,-0.79,42.18
2,-0.11,0.87,1.74,42.18
2,-0.11,0.70,2.47,45.53
2,-0.14,0.70,2.44,48.56
2,-0.12,1.10,0.06,48.56
2,-0.07,1.14,-1.88,41.32
2,-0.13,1.14,-1.71,43.02
2,-0.11,1.20,-1.71,43.02
2,-0.10,0.93,0.85,37.13
2,-0.10,0.88,2.54,40.79
2,-0.12,0.70,2.54,41.31
2,-0.21,0.88,1.17,42.87
2,-0.21,1.05,-1.16,43.80
2,-0.15,1.05,-1.16,38.17
2,-0.13,1.28,-2.22,38.17
2,-0.11,1.01,-0.19,41.89
2,-0.11,1.01,2.12,46.66
2,-0.11,0.79,2.12,46.66
2,-0.14,0.86,1.96,37.04
2,-0.14,0.83,-0.18,37.74
2,-0.16,0.95,-0.18,37.54
2,-0.14,1.27,-2.23,39.89
2,-0.14,1.09,-1.14,43.66
2,-0.11,1.09,-1.14,42.42
2,-0.11,0.88,1.29,42.42
2,-0.09,0.78,2.37,38.30
2,-0.15,0.78,2.33,45.99
2,-0.14,0.89,0.83,45.99
2,-0.15,1.23,-1.75,42.99
2,-0.15,1.23,-1.79,44.12
2,-0.12,1.14,-1.79,44.03
2,-0.11,1.00,0.24,44.82
2,-0.11,1.05,2.27,49.39
2,-0.12,0.80,2.27,39.21
2,-0.17,0.78,1.74,39.21
2,-0.16,1.13,-0.88,44.84
2,-0.16,1.13,-0.88,41.74
2,-0.13,1.16,-2.01,41.74
2,-0.11,1.12,-0.83,40.82
2,-0.11,1.12,1.71,40.16
2,-0.11,0.82,1.71,40.16
2,-0.15,0.76,2.26,44.94
2,-0.15,0.78,0.17,42.44
2,-0.17,1.03,0.17,39.57
2,-0.13,1.13,-1.76,39.57
2,-0.13,1.22,-1.67,44.63
2,-0.12,1.22,-1.64,41.51
2,-0.11,0.90,0.86,41.51
2,-0.07,0.80,2.31,42.63
2,-0.14,0.80,1.19,40.73
2,-0.16,0.90,1.19,40.73
2,-0.15,1.06,-1.11,41.23
2,-0.15,1.01,-2.10,43.15
3,-0.11,1.06,-1.06,40.77
3,-0.11,1.06,1.14,38.80
3,-0.11,0.93,1.14,38.80
3,-0.14,0.76,2.32,37.73
3,-0.14,0.79,0.77,42.01
3,-0.14,0.91,0.77,43.97
3,-0.14,1.20,-1.59,43.97
3,-0.14,1.14,-1.70,42.69
3,-0.12,1.14,-1.71,38.83
3,-0.10,1.03,0.16,38.83
3,-0.12,0.76,2.21,43.33
3,-0.12,0.76,1.58,41.14
3,-0.16,0.84,1.58,41.14
3,-0.16,1.09,-0.73,47.53
3,-0.16,1.10,-1.92,38.78
3,-0.13,1.16,-1.92,38.79
3,-0.11,1.13,-0.81,39.57
3,-0.11,0.81,1.66,43.84
3,-0.12,0.81,1.66,37.94
3,-0.15,0.82,2.07,37.94
3,-0.15,0.97,0.27,46.83
3,-0.15,0.97,0.30,44.84
3,-0.14,1.15,-1.70,44.84
3,-0.13,1.19,-1.56,41.66
3,-0.13,1.19,0.81,38.74
3,-0.10,0.88,0.81,39.07
3,-0.13,0.83,2.14,42.20
3,-0.13,0.87,1.22,46.07
3,-0.15,0.87,1.22,43.34
3,-0.14,1.10,-1.08,43.34
3,-0.13,1.23,-1.94,41.19
3,-0.13,1.23,-1.97,38.58
3,-0.11,0.97,-0.16,38.58
3,-0.13,0.87,1.78,38.84
3,-0.13,0.87,1.94,40.83
3,-0.15,0.78,1.94,41.40
3,-0.15,1.02,-0.23,40.62
3,-0.15,1.03,-1.89,46.86
3,-0.14,1.22,-1.89,45.02
3,-0.12,1.07,-1.05,45.02
3,-0.12,0.94,1.06,42.33
3,-0.12,0.94,1.05,46.44
3,-0.13,0.75,2.24,46.44
3,-0.16,0.95,0.70,38.75
3,-0.16,0.95,-1.40,40.31
3,-0.15,1.14,-1.40,40.31
3,-0.11,1.15,-1.66,44.79
3,-0.11,1.14,0.16,47.97
3,-0.11,1.02,0.16,48.39
3,-0.12,0.76,2.11,44.47
3,-0.12,0.89,1.48,41.85
3,-0.15,0.89,1.47,41.37
3,-0.15,1.05,-0.60,41.37
3,-0.13,1.18,-1.86,44.05
3,-0.13,1.18,-0.74,44.44
3,-0.12,1.10,-0.74,44.44
3,-0.12,0.83,1.55,44.48
3,-0.12,0.85,1.94,44.35
3,-0.14,0.85,1.94,44.16
3,-0.16,0.94,0.33,39.46
3,-0.16,1.17,-1.65,40.30
3,-0.14,1.17,-1.65,38.37
3,-0.12,1.15,-1.43,38.37
3,-0.11,0.91,0.72,38.77
3,-0.11,0.91,0.72,41.25
3,-0.14,0.84,2.03,41.25
3,-0.14,0.85,1.22,42.53
3,-0.14,0.82,-1.05,43.97
3,-0.15,1.13,-1.05,44.17
3,-0.12,1.18,-1.77,40.25
3,-0.12,1.02,-0.21,42.36
3,-0.11,1.02,-0.21,40.07
3,-0.12,0.86,1.68,40.07
3,-0.08,0.79,1.86,37.52
3,-0.14,0.79,1.84,43.39
3,-0.15,1.05,-0.22,43.39
3,-0.13,1.16,-1.72,42.52
3,-0.13,1.16,-1.06,40.00
3,-0.11,1.10,-1.06,40.36
3,-0.11,0.92,1.03,40.36
3,-0.11,0.89,2.12,39.45
3,-0.13,0.76,2.12,41.09
3,-0.16,0.96,0.67,41.09
3,-0.16,1.10,-1.26,43.18
3,-0.14,1.10,-1.25,42.82
3,-0.12,1.18,-1.63,42.82
3,-0.11,0.99,0.18,39.91
3,-0.11,0.99,1.97,43.49
3,-0.12,0.79,1.97,43.49
3,-0.16,0.89,1.41,40.70
3,-0.16,0.90,-0.51,42.35
3,-0.14,1.02,-0.51,42.52
3,-0.12,1.20,-1.80,43.30
3,-0.12,1.07,-0.66,41.70
3,-0.12,1.07,-0.66,41.33
3,-0.11,0.86,1.42,41.33
3,-0.08,0.84,1.88,42.26
3,-0.15,0.84,0.36,42.46
3,-0.15,0.93,0.36,42.46
3,-0.14,1.19,-1.58,45.47
3,-0.14,1.19,-1.31,39.06
3,-0.12,1.13,-1.31,38.82
3,-0.12,0.94,0.62,42.73
3,-0.12,0.83,1.95,39.24
3,-0.12,0.83,1.95,37.20
3,-0.15,0.86,1.17,37.20
3,-0.15,1.13,-0.98,41.29
3,-0.15,1.13,-0.94,41.39
3,-0.13,1.15,-1.63,41.39
3,-0.12,1.04,-0.26,41.59
3,-0.12,1.04,1.64,39.64
3,-0.12,0.85,1.64,39.84
3,-0.13,0.82,1.74,44.54
3,-0.13,1.05,-0.18,46.59
3,-0.14,1.05,-0.18,38.71
3,-0.14,1.14,-1.59,38.71
3,-0.19,1.12,-1.05,42.24
3,-0.12,1.12,-1.05,41.42
3,-0.12,0.90,1.01,41.42
3,-0.14,0.79,1.98,42.82
3,-0.14,0.79,0.68,40.32
3,-0.15,0.96,0.68,40.66
3,-0.14,1.09,-1.16,43.79
3,-0.14,1.12,-1.57,38.55
3,-0.13,1.18,-1.57,41.42
3,-0.12,0.97,0.20,41.42
3,-0.12,0.83,1.81,44.32
3,-0.13,0.83,1.76,45.87
3,-0.15,0.89,1.39,45.87
3,-0.14,1.02,-0.47,44.00
3,-0.14,1.02,-1.71,46.14
3,-0.13,1.20,-1.71,46.14
3,-0.12,1.05,-0.60,44.64
3,-0.12,1.01,1.29,42.20
3,-0.12,0.89,1.29,41.89
3,-0.14,0.84,1.83,43.45
3,-0.14,0.94,0.34,40.67
3,-0.15,0.94,0.34,46.92
3,-0.14,1.17,-1.48,46.92
3,-0.18,1.10,-1.21,44.65
3,-0.12,1.10,0.54,38.54
3,-0.11,0.98,0.54,38.54
3,-0.13,0.82,1.90,43.81
3,-0.13,0.82,1.09,41.77
3,-0.14,0.88,1.09,42.05
3,-0.15,1.10,-0.89,42.83
3,-0.15,1.13,-1.54,43.61
3,-0.13,1.13,-1.54,46.59
3,-0.11,1.05,-0.29,46.59
3,-0.11,0.84,1.59,42.93
3,-0.11,0.84,1.57,43.25
3,-0.14,0.84,1.63,43.25
3,-0.14,1.03,-0.11,41.78
3,-0.14,1.03,-1.50,42.14
3,-0.14,1.14,-1.50,41.89
3,-0.13,1.13,-1.01,43.46
3,-0.13,1.15,0.97,41.37
3,-0.11,0.90,0.97,40.73
3,-0.14,0.83,1.84,40.73
3,-0.16,0.93,0.69,40.73
3,-0.16,0.93,0.72,45.52
3,-0.14,1.09,-1.09,45.52
3,-0.12,1.17,-1.48,36.49
3,-0.12,1.17,0.21,40.33
3,-0.12,0.97,0.21,40.33
3,-0.13,0.86,1.68,38.56
3,-0.13,0.86,1.38,38.53
3,-0.14,0.86,1.38,35.40
3,-0.15,1.04,-0.46,35.40
3,-0.15,1.19,-1.58,40.97
3,-0.14,1.19,-1.57,44.45
3,-0.12,1.04,-0.57,44.45
3,-0.11,0.90,1.19,43.97
3,-0.11,0.90,1.78,43.68
3,-0.13,0.83,1.78,43.68
3,-0.15,0.98,0.31,41.60
3,-0.15,0.96,-1.34,45.19
3,-0.14,1.15,-1.34,45.27
3,-0.13,1.10,-1.17,35.87
3,-0.13,0.98,0.49,41.26
3,-0.12,0.98,0.49,43.60
3,-0.13,0.81,1.82,43.60
3,-0.15,0.91,1.02,46.39
3,-0.15,0.91,1.02,47.57
3,-0.15,1.08,-0.79,47.57
3,-0.13,1.13,-1.48,44.03
3,-0.13,1.18,-0.27,40.24
3,-0.10,1.05,-0.27,39.97
3,-0.13,0.84,1.51,39.97
3,-0.13,0.87,1.53,39.11
3,-0.14,0.87,1.53,45.56
3,-0.15,1.00,-0.06,45.56
3,-0.14,1.14,-1.43,42.26
3,-0.14,1.14,-1.44,42.33
3,-0.12,1.12,-0.94,42.33
3,-0.12,0.90,0.92,43.75
3,-0.12,0.90,1.73,39.00
3,-0.15,0.86,1.73,38.55
3,-0.15,0.92,0.71,47.17
3,-0.15,0.92,-1.06,45.02
3,-0.15,1.11,-1.06,43.48
3,-0.12,1.15,-1.36,43.48
3,-0.12,0.98,0.18,42.48
3,-0.12,0.98,0.15,46.39
3,-0.12,0.87,1.58,46.39
3,-0.14,0.86,1.33,36.97
3,-0.14,0.86,-0.44,38.93
3,-0.14,1.06,-0.44,38.93
3,-0.13,1.15,-1.46,42.23
3,-0.13,1.17,-0.57,40.82
3,-0.11,1.05,-0.57,45.38
3,-0.13,0.91,1.14,45.38
3,-0.13,0.82,1.70,43.68
3,-0.13,0.82,1.73,38.43
3,-0.15,0.98,0.30,38.43
3,-0.13,1.12,-1.24,46.88
3,-0.13,1.12,-1.14,42.35
3,-0.12,1.11,-1.14,42.35
3,-0.11,0.98,0.47,41.88
3,-0.11,0.94,1.72,44.12
3,-0.13,0.81,1.72,43.92
3,-0.15,0.92,0.96,43.14
3,-0.15,1.06,-0.71,42.00
3,-0.14,1.06,-0.71,38.86
3,-0.12,1.15,-1.42,38.86
3,-0.07,1.04,-0.25,45.42
3,-0.13,1.04,-0.21,44.39
3,-0.12,0.86,1.42,44.39
3,-0.14,0.88,1.45,40.20
3,-0.14,0.93,0.00,40.92
3,-0.14,0.99,0.00,41.15
3,-0.13,1.15,-1.37,39.58
3,-0.13,1.09,-0.88,42.19
4,-0.12,0.99,0.13,39.10
4,-0.12,0.99,1.50,43.15
4,-0.13,0.87,1.50,43.68
4,-0.14,0.86,1.28,40.54
4,-0.14,1.06,-0.40,42.53
4,-0.14,1.06,-0.42,44.86
4,-0.13,1.13,-1.36,44.86
4,-0.19,1.07,-0.57,43.00
4,-0.12,1.07,1.09,42.57
4,-0.12,0.90,1.09,42.57
4,-0.14,0.83,1.61,40.30
4,-0.14,0.86,0.30,47.68
4,-0.15,0.99,0.30,47.45
4,-0.14,1.10,-1.14,45.10
4,-0.14,1.12,-1.10,44.99
4,-0.12,1.12,-1.10,43.75
4,-0.12,0.97,0.46,43.75
4,-0.07,0.84,1.61,38.09
4,-0.13,0.84,1.58,44.43
4,-0.14,0.92,0.95,44.43
4,-0.14,1.06,-0.64,41.28
4,-0.14,1.06,-1.35,47.17
4,-0.14,1.16,-1.35,47.50
4,-0.13,1.03,-0.22,42.02
4,-0.13,0.88,1.31,41.67
4,-0.14,0.88,1.31,44.31
4,-0.14,0.87,1.41,44.31
4,-0.15,0.99,0.01,43.71
4,-0.15,0.99,0.01,40.61
