seconds, accX, accY, accZ, temp
30,-0.03,1.64,0.28,37.50
30,-0.03,1.64,-0.38,36.76
30,-0.09,0.29,-0.38,36.76
30,-0.11,0.26,-0.32,35.21
30,-0.11,0.27,0.15,37.87
30,-0.03,1.02,0.15,37.70
30,0.16,2.03,0.49,38.48
30,0.16,2.01,0.14,35.37
30,-0.03,1.45,0.14,35.41
30,-0.11,0.19,-0.41,36.19
30,-0.11,0.35,-0.23,39.13
30,-0.04,0.35,-0.23,37.58
30,0.06,1.14,0.28,37.58
30,0.06,2.06,0.56,39.29
30,0.12,2.06,0.53,36.47
30,-0.05,1.26,0.09,36.47
30,-0.05,0.07,-0.46,37.83
30,-0.18,0.07,-0.22,35.58
30,-0.01,0.47,-0.22,35.58
30,-0.01,1.25,0.26,39.51
30,-0.01,1.25,0.51,39.72
30,0.02,2.16,0.51,39.72
30,-0.07,1.05,-0.03,35.58
30,-0.07,1.04,-0.48,36.55
30,-0.17,-0.03,-0.48,36.09
30,0.00,0.50,-0.11,36.88
30,0.00,1.52,0.39,38.71
30,0.21,1.52,0.39,37.92
30,0.10,2.12,0.55,37.92
30,0.10,0.81,-0.10,40.88
30,-0.05,0.81,-0.10,36.85
30,-0.20,-0.12,-0.46,36.85
30,-0.22,0.60,-0.11,37.69
30,-0.03,0.60,-0.08,39.36
30,0.20,1.70,0.36,39.36
30,0.06,2.08,0.45,38.31
30,0.06,2.08,-0.19,37.53
30,-0.11,0.63,-0.19,37.53
30,-0.15,-0.19,-0.45,37.98
30,-0.15,-0.19,0.03,35.88
30,0.05,0.78,0.03,35.52
30,0.12,1.78,0.48,38.65
30,0.12,1.80,0.44,35.52
31,-0.10,0.40,-0.34,37.39
31,-0.10,0.39,-0.36,37.36
31,-0.10,0.01,-0.36,37.48
31,0.06,0.95,0.14,39.05
31,0.06,1.97,0.53,37.88
31,0.19,1.97,0.53,35.11
31,-0.01,1.61,0.25,35.11
31,-0.01,0.31,-0.39,36.30
31,-0.12,0.31,-0.39,40.33
31,-0.08,0.23,-0.33,40.33
31,-0.09,1.08,0.17,37.10
31,-0.03,1.08,0.16,39.75
31,0.15,2.06,0.53,39.75
31,-0.06,1.41,0.15,37.33
31,-0.06,1.41,-0.43,36.32
31,-0.10,0.18,-0.43,36.32
31,-0.02,0.35,-0.23,37.63
31,-0.02,0.32,0.30,37.90
31,0.06,1.19,0.30,38.16
31,0.09,2.09,0.57,35.81
31,0.09,2.08,0.07,38.56
31,-0.03,1.21,0.07,38.94
31,-0.18,0.05,-0.45,37.38
31,-0.18,0.44,-0.22,37.98
31,-0.05,0.44,-0.22,39.83
31,0.03,1.25,0.27,39.83
31,0.05,2.12,0.49,39.84
31,0.05,2.12,0.46,42.58
31,-0.06,1.06,-0.04,42.58
31,-0.05,-0.03,-0.47,39.68
31,-0.18,-0.03,-0.49,38.16
31,0.05,0.52,-0.11,38.16
31,0.23,1.55,0.40,38.90
31,0.23,1.55,0.53,36.70
31,0.10,2.10,0.53,36.70
31,-0.09,0.84,-0.09,40.02
31,-0.09,0.83,-0.49,37.74
31,-0.19,-0.17,-0.49,37.91
31,-0.04,0.66,-0.09,36.34
31,-0.04,1.79,0.38,39.96
31,0.20,1.79,0.38,39.52
31,0.05,2.02,0.44,39.52
31,0.05,0.60,-0.20,37.14
31,-0.07,0.60,-0.20,38.14
31,-0.15,-0.22,-0.43,38.14
31,-0.15,0.77,0.03,37.22
31,0.03,0.77,0.04,36.32
31,0.10,1.79,0.48,36.32
31,0.09,1.95,0.41,36.43
31,0.09,1.95,-0.25,37.98
31,-0.13,0.53,-0.25,37.98
31,-0.16,-0.12,-0.43,38.68
31,-0.16,-0.12,0.03,38.04
31,0.02,0.91,0.03,38.18
31,0.01,1.93,0.45,38.96
31,0.01,1.88,0.29,38.33
31,-0.02,1.82,0.29,38.96
31,-0.10,0.39,-0.35,36.61
31,-0.10,0.03,-0.38,37.68
31,-0.06,0.03,-0.38,36.80
31,0.06,0.97,0.16,36.80
31,0.05,1.97,0.54,36.83
31,0.18,1.97,0.56,36.79
31,-0.03,1.60,0.24,36.79
31,-0.03,0.24,-0.39,37.89
31,-0.09,0.24,-0.38,39.04
31,-0.11,0.29,-0.31,39.04
31,-0.03,1.03,0.18,39.68
31,-0.03,1.03,0.50,36.05
31,0.15,1.98,0.50,36.05
31,-0.03,1.40,0.12,38.47
31,-0.03,1.42,-0.42,38.97
31,-0.10,0.17,-0.42,38.81
31,0.01,0.37,-0.19,36.46
31,0.01,0.34,0.28,34.69
31,0.09,1.21,0.28,37.26
31,0.11,2.05,0.56,37.26
31,0.11,1.21,0.08,38.41
31,-0.05,1.21,0.08,39.43
31,-0.15,0.04,-0.47,39.43
31,-0.15,0.51,-0.20,38.02
31,-0.02,0.51,-0.24,38.60
31,0.03,1.37,0.26,38.60
31,0.03,2.12,0.50,39.83
31,0.03,2.12,-0.06,37.30
31,-0.07,0.98,-0.06,37.30
31,-0.17,-0.05,-0.47,36.70
31,-0.17,-0.05,-0.10,38.44
31,0.02,0.55,-0.10,38.44
31,0.20,1.57,0.40,38.24
31,0.20,1.59,0.53,39.02
31,0.11,2.09,0.53,38.72
31,-0.07,0.78,-0.12,35.59
31,-0.07,-0.14,-0.46,38.32
31,-0.22,-0.14,-0.46,39.68
31,-0.01,0.65,-0.09,39.68
31,-0.01,1.73,0.40,38.30
31,0.17,1.73,0.40,36.46
31,0.05,2.05,0.44,36.46
31,0.01,0.61,-0.21,36.80
31,-0.12,0.61,-0.25,37.93
31,-0.14,-0.21,-0.44,37.93
31,0.05,0.78,0.03,38.04
31,0.05,0.78,0.48,37.34
31,0.11,1.81,0.48,37.34
31,0.03,1.96,0.42,39.73
31,0.03,1.99,-0.27,39.09
31,-0.10,0.49,-0.27,38.86
31,-0.16,-0.06,-0.40,39.65
31,-0.16,-0.12,0.04,39.78
31,-0.00,0.88,0.04,39.15
31,0.03,1.92,0.45,36.80
31,0.03,1.79,0.28,38.22
31,0.01,1.79,0.28,38.41
31,-0.14,0.38,-0.33,38.41
31,-0.16,0.05,-0.36,36.94
31,-0.10,0.05,-0.36,38.48
31,0.06,0.97,0.14,38.48
31,0.06,1.94,0.53,40.89
31,0.18,1.94,0.54,39.09
31,-0.02,1.57,0.23,39.09
31,-0.10,0.28,-0.39,35.07
31,-0.10,0.28,-0.31,37.88
31,-0.06,0.28,-0.31,37.88
31,-0.04,1.09,0.20,37.33
31,-0.04,1.07,0.50,36.66
31,0.11,2.01,0.50,36.72
31,-0.05,1.36,0.11,39.07
31,-0.05,1.33,-0.44,40.11
31,-0.09,0.14,-0.44,37.24
31,-0.01,0.36,-0.20,37.24
31,-0.01,1.26,0.30,39.45
31,0.09,1.26,0.30,36.55
31,0.10,2.05,0.56,36.55
31,0.10,1.14,0.05,37.41
31,-0.02,1.14,0.06,35.01
31,-0.18,0.08,-0.44,35.01
31,-0.16,0.47,-0.20,36.33
31,-0.03,0.47,0.29,39.76
31,0.15,1.45,0.29,39.76
31,0.05,2.11,0.51,39.83
31,0.05,2.11,-0.05,37.24
31,-0.09,1.01,-0.05,37.19
31,-0.16,0.02,-0.48,37.19
31,-0.16,0.02,-0.10,35.53
31,0.06,0.58,-0.10,35.20
31,0.16,1.58,0.41,38.34
31,0.16,2.09,0.53,40.21
31,0.09,2.09,0.53,38.74
31,-0.10,0.77,-0.13,38.74
31,-0.10,-0.09,-0.47,38.47
31,-0.16,-0.09,-0.45,41.08
31,-0.04,0.69,-0.08,41.08
31,-0.02,1.70,0.41,36.59
31,0.04,1.70,0.42,35.79
31,0.08,2.00,0.42,35.79
31,-0.10,0.58,-0.21,39.27
31,-0.10,0.58,-0.41,36.11
31,-0.13,-0.04,-0.41,36.11
31,0.06,0.80,0.04,37.42
31,0.06,0.75,0.49,37.16
31,0.12,1.75,0.49,36.76
31,0.08,1.91,0.39,37.55
31,0.08,1.94,-0.27,39.40
31,-0.15,0.44,-0.27,39.21
31,-0.13,0.05,-0.41,39.99
31,-0.13,0.97,0.06,37.02
31,0.01,0.97,0.06,37.70
31,0.09,1.84,0.47,37.70
31,0.08,1.75,0.28,38.71
31,-0.05,0.27,-0.37,36.29
31,-0.14,0.27,-0.37,37.98
31,-0.06,0.19,-0.35,37.98
31,0.07,1.02,0.18,38.86
31,0.07,1.94,0.53,38.64
31,0.12,1.94,0.53,39.87
31,-0.02,1.53,0.22,39.25
31,-0.17,0.14,-0.39,40.03
31,-0.17,0.14,-0.31,38.77
31,-0.10,0.26,0.17,37.54
31,0.02,1.16,0.17,37.54
31,0.11,2.03,0.50,35.99
31,-0.05,1.39,0.11,39.22
31,-0.05,1.39,-0.44,37.25
31,-0.14,0.02,-0.44,37.25
31,0.00,0.36,-0.21,38.81
31,0.18,1.35,0.30,38.95
31,0.18,1.35,0.57,39.23
31,0.10,2.10,0.62,40.24
31,-0.04,1.16,0.06,40.24
31,-0.05,-0.04,-0.47,39.22
31,-0.11,0.50,-0.18,37.18
31,-0.07,0.50,-0.17,36.51
31,0.15,1.45,0.27,36.51
31,0.05,2.15,0.51,40.56
31,0.05,0.97,-0.07,35.83
31,-0.09,0.97,-0.07,37.08
31,-0.10,0.08,-0.47,37.33
31,0.03,0.59,-0.08,35.76
31,0.03,1.54,0.39,37.66
31,0.10,1.53,0.51,37.82
31,0.11,2.09,0.51,38.31
31,-0.12,0.76,-0.13,39.87
31,-0.20,-0.07,-0.46,38.86
31,-0.20,-0.12,-0.09,37.05
31,-0.00,0.70,-0.09,37.50
31,0.07,1.77,0.39,38.28
31,0.05,2.05,0.44,37.44
31,0.05,2.05,-0.24,38.20
31,-0.12,0.55,-0.19,36.94
31,-0.12,-0.16,-0.44,36.94
31,0.05,0.81,0.05,37.63
31,0.01,1.81,0.49,37.30
31,0.14,1.81,0.46,37.95
31,0.05,1.93,0.40,37.95
31,-0.10,0.44,-0.28,38.13
31,-0.11,-0.03,-0.41,37.95
31,-0.17,-0.03,-0.38,38.13
31,0.02,0.92,0.05,38.13
31,0.02,1.90,0.46,38.82
31,0.08,1.90,0.27,37.73
31,-0.01,1.77,0.27,37.73
31,-0.14,0.35,-0.35,39.56
31,-0.14,0.35,-0.35,38.56
31,-0.09,0.06,-0.35,38.56
31,0.06,1.00,0.17,36.68
31,0.06,1.02,0.54,38.53
31,0.12,1.95,0.54,39.01
32,-0.06,1.30,-0.44,39.41
32,-0.10,0.12,-0.44,39.41
32,-0.01,0.37,-0.20,38.33
32,-0.01,0.32,0.31,39.18
32,0.16,1.32,0.31,39.39
32,0.13,2.05,0.56,39.39
32,0.13,2.03,0.03,39.63
32,-0.01,1.10,0.03,38.90
32,-0.19,0.03,-0.45,38.90
32,-0.19,0.48,-0.20,39.86
32,-0.01,0.48,-0.20,39.97
32,0.17,1.47,0.32,39.97
32,0.17,2.10,0.50,39.45
32,0.04,2.10,0.55,38.85
32,-0.11,0.96,-0.08,38.85
32,-0.09,-0.04,-0.49,39.21
32,-0.16,-0.04,-0.09,36.23
32,0.06,0.61,-0.09,36.23
32,0.14,1.62,0.43,39.59
32,0.14,1.62,0.52,35.92
32,0.08,2.11,0.52,35.61
32,-0.09,0.73,-0.16,41.09
32,-0.09,0.72,-0.47,38.38
32,-0.17,-0.15,-0.47,38.44
32,-0.04,0.70,-0.08,38.44
32,-0.04,1.75,0.40,37.01
32,0.06,1.75,0.40,36.62
32,0.06,2.02,0.42,36.62
32,0.06,0.57,-0.23,39.55
32,-0.11,0.57,-0.23,38.03
32,-0.14,-0.14,-0.42,38.03
32,-0.13,0.82,0.05,41.35
32,0.06,0.82,0.06,37.78
32,0.16,1.75,0.50,37.78
32,0.08,1.91,0.38,37.75
32,0.08,1.91,-0.28,38.01
32,-0.12,0.47,-0.28,38.01
32,-0.13,-0.06,-0.41,37.11
32,-0.13,-0.07,0.07,38.49
32,0.01,0.99,0.07,38.75
32,0.06,1.93,0.48,38.75
32,0.06,1.93,0.26,38.54
32,-0.03,1.74,0.26,38.63
32,-0.10,0.31,-0.38,40.98
32,-0.10,0.13,-0.33,39.86
32,-0.07,0.13,-0.33,38.66
32,0.04,1.01,0.19,38.66
32,0.06,1.96,0.53,40.90
32,0.12,1.96,0.51,38.87
32,-0.04,1.51,0.19,38.87
32,-0.01,0.22,-0.41,39.72
32,-0.14,0.22,-0.43,37.09
32,-0.07,0.31,-0.30,37.09
32,-0.04,1.10,0.20,37.05
32,-0.04,1.10,0.51,38.24
32,0.09,2.01,0.51,38.24
32,-0.06,1.32,0.11,38.64
32,-0.06,1.37,-0.45,38.26
32,-0.11,0.12,-0.45,38.20
32,0.04,0.41,-0.18,38.20
32,0.04,0.43,0.32,40.00
32,0.15,1.31,0.32,37.97
32,0.10,2.07,0.57,37.97
32,0.10,1.08,0.02,37.33
32,-0.05,1.08,0.02,38.64
32,-0.18,-0.04,-0.47,38.64
32,-0.18,0.51,-0.17,39.33
32,-0.05,0.51,-0.16,37.60
32,0.15,1.47,0.27,37.60
32,0.17,2.09,0.49,37.01
32,0.05,2.09,-0.09,35.39
32,-0.09,0.92,-0.09,35.39
32,-0.19,-0.06,-0.47,39.97
32,-0.19,-0.06,-0.07,37.33
32,0.04,0.59,-0.07,37.33
32,0.13,1.59,0.41,36.67
32,0.13,1.58,0.49,41.48
32,0.11,2.08,0.49,41.66
32,-0.12,0.76,-0.14,40.88
32,-0.12,-0.16,-0.47,38.26
32,-0.18,-0.16,-0.47,39.08
32,-0.02,0.74,-0.07,39.08
32,-0.02,1.80,0.39,37.71
32,0.05,1.80,0.42,38.53
32,0.03,2.04,0.42,38.53
32,0.03,0.53,-0.25,37.06
32,-0.10,0.53,-0.23,36.09
32,-0.10,-0.18,-0.42,36.09
32,0.04,0.82,0.07,38.53
32,0.04,0.82,0.51,38.94
32,0.15,1.81,0.51,38.94
32,0.05,1.86,0.36,40.62
32,0.05,1.86,-0.30,39.77
32,-0.10,0.42,-0.30,39.28
32,-0.17,0.00,-0.40,39.28
32,-0.17,0.03,0.06,38.86
32,0.04,0.96,0.06,39.84
32,0.10,1.91,0.48,39.84
32,0.10,1.72,0.26,39.39
32,-0.03,1.72,0.26,38.08
32,-0.13,0.32,-0.37,38.08
32,-0.16,0.14,-0.33,37.36
32,-0.10,0.14,-0.37,38.71
32,0.07,1.05,0.20,38.71
32,0.11,1.97,0.54,38.79
32,0.11,1.97,0.20,37.67
32,-0.06,1.49,0.20,37.67
32,-0.10,0.18,-0.43,39.86
32,-0.10,0.18,-0.28,41.79
32,-0.05,0.35,-0.28,41.79
32,-0.03,1.17,0.17,39.93
32,-0.03,1.14,0.47,38.57
32,0.06,2.02,0.47,38.41
32,-0.06,1.27,0.07,39.98
32,-0.06,0.05,-0.45,41.05
32,-0.10,0.05,-0.45,38.12
32,-0.01,0.37,-0.18,38.12
32,-0.01,1.35,0.32,38.56
32,0.18,1.35,0.32,38.42
32,0.13,1.96,0.55,38.42
32,0.16,1.12,0.03,39.76
32,-0.03,1.12,0.05,39.70
32,-0.12,0.01,-0.45,39.70
32,-0.02,0.50,-0.18,36.66
32,-0.02,0.50,0.32,37.87
32,0.13,1.53,0.32,37.87
32,0.06,2.11,0.51,40.23
32,0.06,2.11,-0.08,39.30
32,-0.11,0.95,-0.08,39.56
32,-0.10,-0.04,-0.48,41.91
32,-0.10,-0.04,-0.08,39.31
32,0.04,0.65,-0.08,39.52
32,0.08,1.60,0.42,38.73
32,0.08,2.04,0.49,38.81
32,0.06,2.04,0.49,39.17
1,0.09,1.19,0.20,37.71
1,-0.07,0.69,-0.12,39.23
1,-0.07,0.89,-0.05,38.42
1,-0.05,0.89,-0.05,40.89
1,0.01,1.51,0.20,41.12
1,-0.07,1.01,0.01,41.90
1,-0.07,1.02,-0.02,40.48
1,0.02,0.72,0.17,39.76
1,0.10,1.09,0.17,39.66
1,-0.02,0.90,-0.04,38.88
1,-0.02,0.88,-0.09,38.93
1,-0.08,0.82,-0.09,38.48
1,-0.01,1.37,0.16,38.48
1,-0.01,1.31,0.08,38.97
1,-0.05,1.31,0.08,39.23
1,-0.07,0.70,-0.04,39.23
1,-0.10,0.96,0.14,41.44
1,0.09,0.96,0.18,38.63
1,0.06,1.05,0.05,38.63
1,0.06,0.68,-0.13,39.04
1,-0.07,0.68,-0.13,38.64
1,0.01,1.17,0.12,38.64
1,0.00,1.55,0.16,39.81
1,0.00,1.55,-0.09,39.26
1,-0.07,0.66,-0.09,39.26
1,0.06,0.83,0.09,40.79
1,0.06,0.86,0.11,38.64
1,0.07,1.23,0.11,38.32
1,-0.06,0.59,-0.18,41.45
1,-0.06,1.14,0.09,39.68
1,-0.02,1.14,0.09,39.26
1,0.02,1.71,0.28,39.26
1,0.02,0.68,-0.12,38.92
1,-0.07,0.68,-0.12,40.42
1,0.06,0.79,0.06,40.42
1,0.02,1.35,0.17,37.57
1,0.08,1.35,0.18,38.26
1,-0.06,0.55,-0.20,38.26
1,-0.04,1.06,0.04,39.56
1,-0.04,1.06,0.30,38.11
1,0.02,1.76,0.30,38.11
1,-0.05,0.67,-0.09,39.96
1,-0.05,0.67,0.02,39.07
1,0.05,0.73,0.02,38.91
1,0.11,1.29,0.23,38.13
1,0.11,1.26,-0.16,39.59
1,-0.05,0.57,-0.16,39.88
1,-0.01,0.93,-0.02,38.31
1,-0.01,1.64,0.25,38.34
1,0.03,1.64,0.25,40.42
1,-0.07,0.80,-0.06,40.42
1,-0.07,0.69,-0.00,41.39
1,0.05,0.69,-0.05,39.98
1,0.09,1.17,0.20,39.98
1,0.12,0.73,-0.09,38.40
1,-0.06,0.73,-0.09,39.43
1,-0.05,0.89,-0.03,39.43
1,0.01,1.49,0.20,41.29
1,0.01,1.49,0.01,36.45
1,-0.08,1.04,0.01,36.45
1,0.02,0.71,-0.02,40.30
1,0.02,0.72,0.17,36.83
1,0.11,1.10,0.17,37.32
1,-0.02,0.94,-0.03,36.54
1,-0.02,0.99,-0.08,38.09
1,-0.08,0.81,-0.08,37.61
1,-0.02,1.34,0.15,38.40
1,-0.02,1.29,0.09,40.08
1,-0.04,1.29,0.09,40.92
1,-0.07,0.68,-0.06,40.92
1,-0.09,0.96,0.15,37.11
1,0.10,0.96,0.15,38.81
1,0.06,1.10,0.09,38.81
1,0.04,0.66,-0.13,38.97
1,-0.08,0.66,-0.14,37.95
1,0.00,1.14,0.11,37.95
1,0.01,1.53,0.15,39.02
1,0.01,1.53,-0.09,40.44
1,-0.06,0.66,-0.09,40.44
1,0.06,0.85,0.11,39.97
1,0.06,0.85,0.14,40.37
1,0.08,1.28,0.14,40.65
1,-0.07,0.58,-0.17,39.87
1,-0.07,1.10,0.07,37.74
1,-0.02,1.10,0.07,38.05
1,0.02,1.71,0.27,38.05
1,0.02,0.67,-0.12,38.54
1,-0.06,0.67,-0.12,38.55
1,0.05,0.81,0.06,38.55
1,0.04,1.39,0.19,39.71
1,0.10,1.39,0.18,40.11
1,-0.04,0.53,-0.20,40.11
1,-0.03,1.02,0.02,40.55
1,-0.03,1.02,0.29,41.00
1,0.03,1.73,0.29,41.00
1,-0.04,0.70,-0.09,37.76
1,-0.04,0.70,0.02,39.28
1,0.05,0.76,0.02,39.55
1,0.11,1.26,0.21,37.99
1,0.11,1.25,-0.15,38.55
1,-0.04,0.56,-0.15,38.40
1,-0.01,0.89,-0.02,39.18
1,-0.01,1.62,0.25,38.96
1,0.03,1.62,0.25,39.63
1,-0.06,0.84,-0.05,39.63
1,-0.01,0.69,-0.01,39.14
1,0.05,0.69,-0.01,38.75
1,0.10,1.16,0.18,38.75
1,0.12,0.71,-0.10,39.20
1,-0.06,0.71,-0.09,38.50
1,-0.06,0.88,-0.03,38.50
1,0.02,1.51,0.20,40.36
1,0.02,1.51,0.03,40.89
1,-0.08,1.09,0.03,40.89
1,0.01,0.69,-0.03,38.92
1,0.01,0.73,0.15,40.12
1,0.10,1.04,0.15,40.13
1,-0.03,0.94,-0.04,39.35
1,-0.03,0.89,-0.08,39.73
1,-0.10,0.83,-0.08,39.22
1,-0.01,1.34,0.15,39.22
1,-0.01,1.34,0.10,37.97
1,-0.02,1.34,0.10,38.62
1,-0.05,0.65,-0.06,38.62
1,-0.03,0.91,0.13,38.12
1,0.09,0.91,0.14,39.17
1,0.06,1.12,0.08,39.17
1,0.06,0.67,-0.14,39.35
1,-0.07,0.67,0.11,38.77
1,0.01,1.14,0.11,38.77
1,0.04,1.54,0.15,39.21
1,0.04,1.54,-0.11,39.13
1,-0.05,0.65,-0.11,39.13
1,0.06,0.83,0.09,40.11
1,0.06,0.85,0.15,37.82
1,0.09,1.29,0.15,38.22
1,-0.06,0.60,-0.18,39.78
1,-0.06,1.08,0.05,39.48
1,-0.03,1.08,0.05,38.97
1,0.03,1.70,0.26,38.97
1,0.03,0.68,-0.12,38.88
1,-0.06,0.68,-0.06,38.51
1,0.05,0.81,0.06,38.51
1,0.04,1.40,0.19,38.52
1,0.10,1.40,0.20,39.83
1,-0.03,0.53,-0.18,39.83
1,-0.03,1.01,-0.00,42.24
1,-0.03,1.01,0.29,38.66
1,0.02,1.72,0.29,38.66
1,-0.06,0.67,-0.09,39.51
1,-0.06,0.67,0.03,39.80
1,0.05,0.76,0.03,39.14
1,0.12,1.29,0.23,39.14
1,0.12,1.31,-0.14,38.82
1,-0.05,0.56,-0.14,39.06
1,-0.01,0.88,-0.03,36.71
1,-0.01,1.59,0.23,37.78
1,0.03,1.59,0.23,39.40
1,-0.07,0.84,-0.05,39.40
